sample	cluster	assembled	match	pct_id	ctg_cov	known_var	novel_var
ERX3291137	hmrM	yes	yes	94.48	22.0	no	yes
ERX3291138	Haemophilus_influenzae_PBP3	yes	yes	96.62	42.2	yes	yes
ERX3291138	LpsA	yes	yes	96.28	6.9	no	yes
ERX3291138	Pasteurella_multocida_16S	yes_nonunique	yes	95.49	457.5	no	yes
ERX3291138	hmrM	yes	yes	94.48	23.2	no	yes
ERX3291139	Haemophilus_influenzae_PBP3	yes	yes	96.62	42.4	yes	yes
ERX3291139	LpsA	yes	yes	96.28	4.9	no	yes
ERX3291139	Pasteurella_multocida_16S	yes_nonunique	yes	95.49	563.5	no	yes
ERX3291139	hmrM	yes	yes	94.48	21.6	no	yes
ERX3291140	Pasteurella_multocida_16S	yes	yes	95.43	219.1	no	yes
ERX3291140	hmrM	yes	yes	94.48	10.7	no	yes
ERX3291141	Haemophilus_influenzae_PBP3	yes	yes	96.62	46.8	yes	yes
ERX3291141	Pasteurella_multocida_16S	yes_nonunique	yes	95.49	614.4	no	yes
ERX3291141	hmrM	yes	yes	94.48	25.9	no	yes
ERX3291142	LpsA	yes	yes	94.03	8.4	no	yes
ERX3291142	Pasteurella_multocida_16S	yes_nonunique	yes	95.43	374.8	no	yes
ERX3291142	hmrM	yes	yes	94.48	23.1	no	yes
ERX3291143	Pasteurella_multocida_16S	yes	yes	95.43	453.2	no	yes
ERX3291143	hmrM	yes	yes	94.48	20.2	no	yes
ERX3291144	Haemophilus_influenzae_PBP3	yes	yes	96.62	49.1	yes	yes
ERX3291144	LpsA	yes	yes	96.28	13.1	no	yes
ERX3291144	Pasteurella_multocida_16S	yes_nonunique	yes	95.49	481.7	no	yes
ERX3291144	hmrM	yes	yes	94.48	25.1	no	yes
ERX3291145	Pasteurella_multocida_16S	yes_nonunique	yes	95.43	522.8	no	yes
ERX3291145	hmrM	yes	yes	94.48	23.9	no	yes
ERX3291146	Haemophilus_influenzae_PBP3	yes	yes	96.62	54.4	yes	yes
ERX3291146	Pasteurella_multocida_16S	yes_nonunique	yes	95.49	487.3	no	yes
ERX3291146	hmrM	yes	yes	94.48	25.1	no	yes
ERX3291147	Haemophilus_influenzae_PBP3	yes	yes	96.62	57.5	yes	yes
ERX3291147	Pasteurella_multocida_16S	yes_nonunique	yes	95.49	478.5	no	yes
ERX3291147	hmrM	yes	yes	94.48	23.9	no	yes
ERX3291148	Haemophilus_influenzae_PBP3	yes	yes	96.62	46.5	yes	yes
ERX3291148	LpsA	yes	yes	96.28	9.0	no	yes
ERX3291148	Pasteurella_multocida_16S	yes_nonunique	yes	95.49	519.2	no	yes
ERX3291148	hmrM	yes	yes	94.48	25.3	no	yes
ERX3291149	Haemophilus_influenzae_PBP3	yes	yes	96.62	52.0	yes	yes
ERX3291149	LpsA	yes	yes	96.28	6.2	no	yes
ERX3291149	Pasteurella_multocida_16S	yes_nonunique	yes	95.49	353.4	no	yes
ERX3291149	hmrM	yes	yes	94.48	29.0	no	yes
ERX3291150	Haemophilus_influenzae_PBP3	yes	yes	96.62	49.8	yes	yes
ERX3291150	LpsA	yes	yes	96.28	16.1	no	yes
ERX3291150	Pasteurella_multocida_16S	yes_nonunique	yes	95.49	381.2	no	yes
ERX3291150	hmrM	yes	yes	94.48	24.4	no	yes
ERX3291151	Haemophilus_influenzae_PBP3	yes	yes	96.62	47.2	yes	yes
ERX3291151	LpsA	yes	yes	96.28	7.2	no	yes
ERX3291151	Pasteurella_multocida_16S	yes_nonunique	yes	95.49	589.8	no	yes
ERX3291151	hmrM	yes	yes	94.48	25.2	no	yes
ERX3291152	Pasteurella_multocida_16S	yes	yes	95.43	426.2	no	yes
ERX3291152	hmrM	yes	yes	94.48	24.8	no	yes
ERX3291153	Haemophilus_influenzae_PBP3	yes	yes	96.62	49.2	yes	yes
ERX3291153	Pasteurella_multocida_16S	yes_nonunique	yes	95.49	652.6	no	yes
ERX3291153	hmrM	yes	yes	94.48	21.9	no	yes
ERX3291154	Haemophilus_influenzae_PBP3	yes	yes	96.62	54.5	yes	yes
ERX3291154	Pasteurella_multocida_16S	yes_nonunique	yes	95.49	468.8	no	yes
ERX3291154	hmrM	yes	yes	94.48	25.5	no	yes
ERX3291155	Haemophilus_influenzae_PBP3	yes	yes	96.62	52.7	yes	yes
ERX3291155	LpsA	yes	yes	96.28	9.3	no	yes
ERX3291155	Pasteurella_multocida_16S	yes_nonunique	yes	95.49	431.7	no	yes
ERX3291155	hmrM	yes	yes	94.48	25.5	no	yes
ERX3291156	Haemophilus_influenzae_PBP3	yes	yes	96.62	50.9	yes	yes
ERX3291156	Pasteurella_multocida_16S	yes_nonunique	yes	95.43	624.5	no	yes
ERX3291156	hmrM	yes	yes	94.48	24.2	no	yes
ERX3291157	Haemophilus_influenzae_PBP3	yes	yes	96.62	39.0	yes	yes
ERX3291157	LpsA	yes	yes	96.28	15.1	no	yes
ERX3291157	Pasteurella_multocida_16S	yes_nonunique	yes	95.42	568.6	no	yes
ERX3291157	hmrM	yes	yes	94.48	23.2	no	yes
ERX3291158	Haemophilus_influenzae_PBP3	yes	yes	96.62	55.3	yes	yes
ERX3291158	LpsA	yes	yes	96.28	17.8	no	yes
ERX3291158	Pasteurella_multocida_16S	yes_nonunique	yes	95.43	681.6	no	yes
ERX3291158	hmrM	yes	yes	94.48	29.7	no	yes
ERX3291159	Haemophilus_influenzae_PBP3	yes	yes	96.62	53.3	yes	yes
ERX3291159	LpsA	yes	yes	96.28	14.4	no	yes
ERX3291159	Pasteurella_multocida_16S	yes_nonunique	yes	95.49	563.2	no	yes
ERX3291159	hmrM	yes	yes	94.48	24.1	no	yes
ERX3291160	Haemophilus_influenzae_PBP3	yes	yes	96.62	51.6	yes	yes
ERX3291160	LpsA	yes	yes	96.28	12.1	no	yes
ERX3291160	Pasteurella_multocida_16S	yes_nonunique	yes	95.49	637.0	no	yes
ERX3291160	hmrM	yes	yes	94.48	23.8	no	yes
ERX3291161	Haemophilus_influenzae_PBP3	yes	yes	96.62	58.2	yes	yes
ERX3291161	LpsA	yes	yes	96.28	16.6	no	yes
ERX3291161	Pasteurella_multocida_16S	yes_nonunique	yes	95.49	451.1	no	yes
ERX3291161	hmrM	yes	yes	94.48	32.2	no	yes
ERX3291162	Haemophilus_influenzae_PBP3	yes	yes	96.62	47.0	yes	yes
ERX3291162	LpsA	yes	yes	96.28	20.6	no	yes
ERX3291162	Pasteurella_multocida_16S	yes_nonunique	yes	95.43	586.5	no	yes
ERX3291162	hmrM	yes	yes	94.48	30.4	no	yes
ERX3291163	Haemophilus_influenzae_PBP3	yes	yes	96.62	50.1	yes	yes
ERX3291163	LpsA	yes	yes	96.28	12.5	no	yes
ERX3291163	Pasteurella_multocida_16S	yes_nonunique	yes	95.49	572.8	no	yes
ERX3291163	hmrM	yes	yes	94.48	34.8	no	yes
ERX3291164	Haemophilus_influenzae_PBP3	yes	yes	96.62	54.4	yes	yes
ERX3291164	LpsA	yes	yes	96.28	9.2	no	yes
ERX3291164	Pasteurella_multocida_16S	yes_nonunique	yes	95.49	578.9	no	yes
ERX3291164	hmrM	yes	yes	94.48	28.1	no	yes
ERX3291165	Haemophilus_influenzae_PBP3	yes	yes	96.62	29.4	yes	yes
ERX3291165	Pasteurella_multocida_16S	yes_nonunique	yes	95.49	565.6	no	yes
ERX3291165	hmrM	yes	yes	94.48	18.2	no	yes
ERX3291166	Haemophilus_influenzae_PBP3	yes	yes	96.62	20.8	yes	yes
ERX3291166	Pasteurella_multocida_16S	yes_nonunique	yes	95.49	167.2	no	yes
ERX3291166	hmrM	yes	yes	94.48	10.8	no	yes
ERX3291167	LpsA	yes	yes	98.05	9.0	no	yes
ERX3291167	Pasteurella_multocida_16S	yes_nonunique	yes	95.49	277.4	no	yes
ERX3291167	hmrM	yes	yes	94.48	14.1	no	yes
ERX3291168	hmrM	yes	yes	94.48	26.3	no	yes
ERX3291169	hmrM	yes	yes	94.48	13.2	no	yes
ERX3291170	Pasteurella_multocida_16S	yes_nonunique	yes	95.49	406.1	no	yes
ERX3291170	hmrM	yes	yes	94.48	17.7	no	yes
ERX3291171	LpsA	yes	yes	98.05	19.6	no	yes
ERX3291171	Pasteurella_multocida_16S	yes	yes	95.49	601.1	no	yes
ERX3291171	hmrM	yes	yes	94.48	27.3	no	yes
ERX3291172	Pasteurella_multocida_16S	yes_nonunique	yes	95.49	443.7	no	yes
ERX3291172	hmrM	yes	yes	94.48	19.5	no	yes
ERX3291173	LpsA	yes	yes	98.05	11.7	no	yes
ERX3291173	Pasteurella_multocida_16S	yes_nonunique	yes	95.49	542.8	no	yes
ERX3291173	hmrM	yes	yes	94.48	23.4	no	yes
ERX3291174	Pasteurella_multocida_16S	yes_nonunique	yes	95.43	428.7	no	yes
ERX3291174	hmrM	yes	yes	94.48	22.4	no	yes
ERX3291175	hmrM	yes	yes	94.48	24.5	no	yes
ERX3291176	LpsA	yes	yes	98.05	9.7	no	yes
ERX3291176	Pasteurella_multocida_16S	yes	yes	95.49	443.4	no	yes
ERX3291176	hmrM	yes	yes	94.48	20.5	no	yes
ERX3291177	LpsA	yes	yes	98.05	28.8	no	yes
ERX3291177	Pasteurella_multocida_16S	yes	yes	95.49	498.8	no	yes
ERX3291177	hmrM	yes	yes	94.48	31.5	no	yes
ERX3291178	LpsA	yes	yes	98.05	12.3	no	yes
ERX3291178	Pasteurella_multocida_16S	yes	yes	95.49	304.2	no	yes
ERX3291178	hmrM	yes	yes	94.48	13.5	no	yes
ERX3291179	Pasteurella_multocida_16S	yes_nonunique	yes	95.49	597.2	no	yes
ERX3291179	hmrM	yes	yes	94.48	28.8	no	yes
ERX3291180	Pasteurella_multocida_16S	yes_nonunique	yes	95.43	541.9	no	yes
ERX3291180	hmrM	yes	yes	94.48	24.2	no	yes
ERX3291181	Pasteurella_multocida_16S	yes_nonunique	yes	95.49	560.7	no	yes
ERX3291181	hmrM	yes	yes	94.48	29.1	no	yes
ERX3291182	LpsA	yes	yes	98.05	13.5	no	yes
ERX3291182	Pasteurella_multocida_16S	yes	yes	95.49	736.5	no	yes
ERX3291182	hmrM	yes	yes	94.48	29.9	no	yes
ERX3291183	LpsA	yes	yes	98.05	8.2	no	yes
ERX3291183	Pasteurella_multocida_16S	yes	yes	95.49	473.1	no	yes
ERX3291183	hmrM	yes	yes	94.48	20.9	no	yes
ERX3291184	LpsA	yes	yes	98.05	6.7	no	yes
ERX3291184	Pasteurella_multocida_16S	yes_nonunique	yes	95.49	387.3	no	yes
ERX3291184	hmrM	yes	yes	94.48	16.6	no	yes
ERX3291185	hmrM	yes	yes	94.48	29.2	no	yes
ERX3291186	LpsA	yes	yes	98.05	5.8	no	yes
ERX3291186	Pasteurella_multocida_16S	yes	yes	95.49	422.6	no	yes
ERX3291186	hmrM	yes	yes	94.48	16.5	no	yes
ERX3291187	hmrM	yes	yes	94.48	12.5	no	yes
ERX3291188	Pasteurella_multocida_16S	yes_nonunique	yes	95.05	333.9	no	yes
ERX3291188	hmrM	yes	yes	94.48	13.5	no	yes
ERX3291189	Pasteurella_multocida_16S	yes_nonunique	yes	95.55	491.2	no	yes
ERX3291189	hmrM	yes	yes	94.55	23.0	no	yes
ERX3291190	Pasteurella_multocida_16S	yes_nonunique	yes	95.68	460.3	no	yes
ERX3291190	hmrM	yes	yes	94.55	16.1	no	yes
ERX3291191	Pasteurella_multocida_16S	yes_nonunique	yes	95.55	402.9	no	yes
ERX3291191	hmrM	yes	yes	94.55	13.1	no	yes
ERX3291192	Pasteurella_multocida_16S	yes_nonunique	yes	95.55	531.3	no	yes
ERX3291192	hmrM	yes	yes	94.55	22.0	no	yes
ERX3291193	Pasteurella_multocida_16S	yes_nonunique	yes	95.55	574.4	no	yes
ERX3291193	hmrM	yes	yes	94.55	21.3	no	yes
ERX3291194	Pasteurella_multocida_16S	yes_nonunique	yes	95.55	416.3	no	yes
ERX3291194	hmrM	yes	yes	94.55	14.8	no	yes
ERX3291195	Pasteurella_multocida_16S	yes_nonunique	yes	95.55	682.8	no	yes
ERX3291195	hmrM	yes	yes	94.55	19.7	no	yes
ERX3291196	Pasteurella_multocida_16S	yes_nonunique	yes	95.55	637.2	no	yes
ERX3291196	hmrM	yes	yes	94.55	18.7	no	yes
ERX3291197	Pasteurella_multocida_16S	yes_nonunique	yes	95.55	349.6	no	yes
ERX3291197	hmrM	yes	yes	94.55	11.9	no	yes
ERX3291198	Pasteurella_multocida_16S	yes_nonunique	yes	95.55	592.2	no	yes
ERX3291198	hmrM	yes	yes	94.55	27.4	no	yes
ERX3291199	Haemophilus_influenzae_PBP3	yes	yes	96.24	52.3	yes	yes
ERX3291199	LpsA	yes	yes	99.35	13.4	no	yes
ERX3291199	Pasteurella_multocida_16S	yes_nonunique	yes	95.49	458.6	no	yes
ERX3291199	hmrM	yes	yes	95.84	26.7	no	yes
ERX3291200	Haemophilus_influenzae_PBP3	yes	yes	96.24	50.0	yes	yes
ERX3291200	LpsA	yes	yes	99.35	14.5	no	yes
ERX3291200	Pasteurella_multocida_16S	yes_nonunique	yes	95.49	575.7	no	yes
ERX3291200	hmrM	yes	yes	95.84	26.4	no	yes
ERX3291201	Haemophilus_influenzae_PBP3	yes	yes	96.24	42.1	yes	yes
ERX3291201	LpsA	yes	yes	99.35	13.8	no	yes
ERX3291201	Pasteurella_multocida_16S	yes_nonunique	yes	95.55	642.6	no	yes
ERX3291201	hmrM	yes	yes	95.84	30.6	no	yes
ERX3291202	Haemophilus_influenzae_PBP3	yes	yes	96.24	27.3	yes	yes
ERX3291202	LpsA	yes	yes	99.35	6.4	no	yes
ERX3291202	Pasteurella_multocida_16S	yes_nonunique	yes	95.49	417.4	no	yes
ERX3291202	hmrM	yes	yes	95.84	16.4	no	yes
ERX3291203	Haemophilus_influenzae_PBP3	yes	yes	96.24	23.0	yes	yes
ERX3291203	Pasteurella_multocida_16S	yes_nonunique	yes	95.55	321.9	no	yes
ERX3291203	hmrM	yes	yes	95.84	13.1	no	yes
ERX3291204	Haemophilus_influenzae_PBP3	yes	yes	96.24	44.1	yes	yes
ERX3291204	Pasteurella_multocida_16S	yes_nonunique	yes	95.55	567.5	no	yes
ERX3291204	hmrM	yes	yes	95.84	28.3	no	yes
ERX3291205	Haemophilus_influenzae_PBP3	yes	yes	96.24	30.7	yes	yes
ERX3291205	Pasteurella_multocida_16S	yes_nonunique	yes	95.49	561.1	no	yes
ERX3291205	hmrM	yes	yes	95.84	19.6	no	yes
ERX3291206	Haemophilus_influenzae_PBP3	yes	yes	96.24	52.0	yes	yes
ERX3291206	Pasteurella_multocida_16S	yes_nonunique	yes	95.49	608.2	no	yes
ERX3291206	hmrM	yes	yes	95.84	28.4	no	yes
ERX3291207	Haemophilus_influenzae_PBP3	yes	yes	96.24	44.8	yes	yes
ERX3291207	Pasteurella_multocida_16S	yes_nonunique	yes	95.49	794.2	no	yes
ERX3291207	hmrM	yes	yes	95.84	33.6	no	yes
ERX3291208	Haemophilus_influenzae_PBP3	yes	yes	96.24	43.1	yes	yes
ERX3291208	LpsA	yes	yes	99.35	11.8	no	yes
ERX3291208	Pasteurella_multocida_16S	yes_nonunique	yes	95.49	686.3	no	yes
ERX3291208	hmrM	yes	yes	95.84	25.4	no	yes
ERX3291209	LpsA	yes	yes	98.7	11.4	no	yes
ERX3291209	Pasteurella_multocida_16S	yes_nonunique	yes	94.59	355.6	no	yes
ERX3291209	hmrM	yes	yes	95.99	36.8	no	yes
ERX3291210	LpsA	yes	yes	98.7	21.9	no	yes
ERX3291210	Pasteurella_multocida_16S	yes_nonunique	yes	94.66	538.4	no	yes
ERX3291211	LpsA	yes	yes	98.7	15.2	no	yes
ERX3291211	Pasteurella_multocida_16S	yes_nonunique	yes	94.53	499.2	no	yes
ERX3291211	hmrM	yes	yes	95.99	41.0	no	yes
ERX3291212	LpsA	yes	yes	98.7	10.4	no	yes
ERX3291212	Pasteurella_multocida_16S	yes_nonunique	yes	94.59	583.0	no	yes
ERX3291212	hmrM	yes	yes	95.99	39.7	no	yes
ERX3291213	LpsA	yes	yes	98.7	11.6	no	yes
ERX3291213	Pasteurella_multocida_16S	yes_nonunique	yes	94.79	623.6	no	yes
ERX3291213	hmrM	yes	yes	95.99	43.7	no	yes
ERX3291214	LpsA	yes	yes	98.7	9.7	no	yes
ERX3291214	Pasteurella_multocida_16S	yes_nonunique	yes	94.86	438.0	no	yes
ERX3291214	hmrM	yes	yes	95.99	38.9	no	yes
ERX3291215	LpsA	yes	yes	98.7	16.9	no	yes
ERX3291215	Pasteurella_multocida_16S	yes_nonunique	yes	94.59	560.7	no	yes
ERX3291215	hmrM	yes	yes	95.99	42.6	no	yes
ERX3291216	LpsA	yes	yes	98.7	9.8	no	yes
ERX3291216	Pasteurella_multocida_16S	yes_nonunique	yes	94.59	674.4	no	yes
ERX3291216	hmrM	yes	yes	95.99	37.0	no	yes
ERX3291217	LpsA	yes	yes	98.7	13.6	no	yes
ERX3291217	Pasteurella_multocida_16S	yes_nonunique	yes	94.59	639.0	no	yes
ERX3291217	hmrM	yes	yes	95.99	49.1	no	yes
ERX3291218	LpsA	yes	yes	98.7	12.7	no	yes
ERX3291218	Pasteurella_multocida_16S	yes_nonunique	yes	94.73	519.5	no	yes
ERX3291218	hmrM	yes	yes	95.99	39.9	no	yes
ERX3291219	Haemophilus_influenzae_PBP3	yes	yes	96.34	47.9	yes	yes
ERX3291219	LpsA	yes	yes	98.7	14.0	no	yes
ERX3291219	Pasteurella_multocida_16S	yes	yes	94.86	590.3	no	yes
ERX3291219	hmrM	yes	yes	96.56	47.3	no	yes
ERX3291220	Haemophilus_influenzae_PBP3	yes	yes	96.34	45.5	yes	yes
ERX3291220	LpsA	yes	yes	98.7	13.7	no	yes
ERX3291220	Pasteurella_multocida_16S	yes_nonunique	yes	94.86	600.8	no	yes
ERX3291220	hmrM	yes	yes	96.56	35.2	no	yes
ERX3291221	Haemophilus_influenzae_PBP3	yes	yes	96.34	47.2	yes	yes
ERX3291221	LpsA	yes	yes	98.7	13.8	no	yes
ERX3291221	Pasteurella_multocida_16S	yes	yes	94.86	489.7	no	yes
ERX3291221	hmrM	yes	yes	96.56	40.4	no	yes
ERX3291222	Haemophilus_influenzae_PBP3	yes	yes	96.34	48.8	yes	yes
ERX3291222	LpsA	yes	yes	98.7	15.8	no	yes
ERX3291222	Pasteurella_multocida_16S	yes	yes	94.86	672.2	no	yes
ERX3291222	hmrM	yes	yes	96.56	37.8	no	yes
ERX3291223	Haemophilus_influenzae_PBP3	yes	yes	96.34	53.6	yes	yes
ERX3291223	LpsA	yes	yes	98.7	14.3	no	yes
ERX3291223	Pasteurella_multocida_16S	yes	yes	94.86	531.4	no	yes
ERX3291223	hmrM	yes	yes	96.56	28.6	no	yes
ERX3291224	Haemophilus_influenzae_PBP3	yes	yes	96.34	48.1	yes	yes
ERX3291224	LpsA	yes	yes	98.7	9.1	no	yes
ERX3291224	Pasteurella_multocida_16S	yes	yes	94.86	370.2	no	yes
ERX3291224	hmrM	yes	yes	96.56	42.6	no	yes
ERX3291225	Haemophilus_influenzae_PBP3	yes	yes	96.34	56.7	yes	yes
ERX3291225	LpsA	yes	yes	98.7	19.2	no	yes
ERX3291225	Pasteurella_multocida_16S	yes	yes	94.86	467.2	no	yes
ERX3291225	hmrM	yes	yes	96.56	40.6	no	yes
ERX3291226	Haemophilus_influenzae_PBP3	yes	yes	96.34	57.1	yes	yes
ERX3291226	LpsA	yes	yes	98.7	21.6	no	yes
ERX3291226	Pasteurella_multocida_16S	yes	yes	94.86	550.5	no	yes
ERX3291226	hmrM	yes	yes	96.56	32.1	no	yes
ERX3291227	Haemophilus_influenzae_PBP3	yes	yes	96.34	26.8	yes	yes
ERX3291227	LpsA	yes	yes	98.7	11.7	no	yes
ERX3291227	Pasteurella_multocida_16S	yes	yes	94.86	251.7	no	yes
ERX3291227	hmrM	yes	yes	96.56	20.1	no	yes
ERX3291228	Haemophilus_influenzae_PBP3	yes	yes	96.34	52.2	yes	yes
ERX3291228	LpsA	yes	yes	98.7	17.6	no	yes
ERX3291228	Pasteurella_multocida_16S	yes	yes	94.86	503.0	no	yes
ERX3291228	hmrM	yes	yes	96.56	41.4	no	yes
ERX3291229	LpsA	yes	yes	99.22	9.2	no	yes
ERX3291229	Pasteurella_multocida_16S	yes_nonunique	yes	95.68	682.2	no	yes
ERX3291229	hmrM	yes	yes	94.48	22.8	no	yes
ERX3291230	LpsA	yes	yes	99.22	16.5	no	yes
ERX3291230	Pasteurella_multocida_16S	yes	yes	95.68	679.8	no	yes
ERX3291230	hmrM	yes	yes	94.48	26.0	no	yes
ERX3291231	Pasteurella_multocida_16S	yes_nonunique	yes	95.62	430.9	no	yes
ERX3291231	hmrM	yes	yes	96.77	29.3	no	yes
ERX3291232	Pasteurella_multocida_16S	yes_nonunique	yes	95.62	948.3	no	yes
ERX3291233	Pasteurella_multocida_16S	yes_nonunique	yes	95.62	777.6	no	yes
ERX3291233	hmrM	yes	yes	96.77	42.0	no	yes
ERX3291234	Pasteurella_multocida_16S	yes_nonunique	yes	95.62	707.4	no	yes
ERX3291234	hmrM	yes	yes	96.77	49.4	no	yes
ERX3291235	Pasteurella_multocida_16S	yes_nonunique	yes	95.62	767.9	no	yes
ERX3291236	Pasteurella_multocida_16S	yes_nonunique	yes	95.62	591.3	no	yes
ERX3291236	hmrM	yes	yes	96.77	35.5	no	yes
ERX3291237	Pasteurella_multocida_16S	yes_nonunique	yes	95.62	402.5	no	yes
ERX3291237	hmrM	yes	yes	96.77	36.5	no	yes
ERX3291238	Pasteurella_multocida_16S	yes_nonunique	yes	95.62	524.2	no	yes
ERX3291238	hmrM	yes	yes	96.77	46.7	no	yes
ERX3291239	Pasteurella_multocida_16S	yes_nonunique	yes	95.62	559.9	no	yes
ERX3291239	hmrM	yes	yes	96.96	52.6	no	yes
ERX3291240	Pasteurella_multocida_16S	yes_nonunique	yes	95.62	670.9	no	yes
ERX3291240	hmrM	yes	yes	96.77	46.2	no	yes
ERX3291241	Pasteurella_multocida_16S	yes_nonunique	yes	95.62	637.5	no	yes
ERX3291241	hmrM	yes	yes	96.77	38.1	no	yes
ERX3291242	Pasteurella_multocida_16S	yes_nonunique	yes	95.62	522.0	no	yes
ERX3291242	hmrM	yes	yes	96.77	34.9	no	yes
ERX3291243	Pasteurella_multocida_16S	yes_nonunique	yes	95.62	596.5	no	yes
ERX3291243	hmrM	yes	yes	96.77	34.7	no	yes
ERX3291244	Pasteurella_multocida_16S	yes_nonunique	yes	95.62	582.5	no	yes
ERX3291244	hmrM	yes	yes	96.77	43.2	no	yes
ERX3291245	Pasteurella_multocida_16S	yes_nonunique	yes	95.62	610.3	no	yes
ERX3291245	hmrM	yes	yes	96.77	38.7	no	yes
ERX3291246	Pasteurella_multocida_16S	yes_nonunique	yes	95.62	548.6	no	yes
ERX3291247	Pasteurella_multocida_16S	yes_nonunique	yes	95.62	501.9	no	yes
ERX3291248	Pasteurella_multocida_16S	yes_nonunique	yes	95.36	478.4	no	yes
ERX3291248	hmrM	yes	yes	94.48	18.4	no	yes
ERX3291249	Pasteurella_multocida_16S	yes	yes	95.43	558.9	no	yes
ERX3291249	hmrM	yes	yes	94.48	22.6	no	yes
ERX3291250	Pasteurella_multocida_16S	yes_nonunique	yes	95.43	495.2	no	yes
ERX3291250	hmrM	yes	yes	94.48	24.0	no	yes
ERX3291251	LpsA	yes	yes	94.03	4.4	no	yes
ERX3291251	Pasteurella_multocida_16S	yes	yes	95.43	547.4	no	yes
ERX3291251	hmrM	yes	yes	94.48	20.7	no	yes
ERX3291252	Pasteurella_multocida_16S	yes	yes	95.43	356.6	no	yes
ERX3291252	hmrM	yes	yes	94.48	16.0	no	yes
ERX3291253	Pasteurella_multocida_16S	yes_nonunique	yes	95.43	250.8	no	yes
ERX3291253	hmrM	yes	yes	94.48	11.4	no	yes
ERX3291254	Pasteurella_multocida_16S	yes_nonunique	yes	95.49	509.7	no	yes
ERX3291254	hmrM	yes	yes	94.48	19.2	no	yes
ERX3291255	Pasteurella_multocida_16S	yes	yes	95.43	482.0	no	yes
ERX3291255	hmrM	yes	yes	94.48	20.8	no	yes
ERX3291256	Pasteurella_multocida_16S	yes	yes	95.43	419.7	no	yes
ERX3291256	hmrM	yes	yes	94.48	15.1	no	yes
ERX3291257	Pasteurella_multocida_16S	yes	yes	95.43	570.4	no	yes
ERX3291257	hmrM	yes	yes	94.48	20.7	no	yes
ERX3291258	Pasteurella_multocida_16S	yes	yes	95.43	159.4	no	yes
ERX3291258	hmrM	yes	yes	94.48	8.8	no	yes
ERX3291259	Pasteurella_multocida_16S	yes_nonunique	yes	95.43	477.4	no	yes
ERX3291259	hmrM	yes	yes	94.48	24.5	no	yes
ERX3291260	LpsA	yes	yes	94.03	6.4	no	yes
ERX3291260	Pasteurella_multocida_16S	yes_nonunique	yes	95.43	471.8	no	yes
ERX3291260	hmrM	yes	yes	94.48	24.7	no	yes
ERX3291261	Pasteurella_multocida_16S	yes	yes	95.43	511.9	no	yes
ERX3291261	hmrM	yes	yes	94.48	24.7	no	yes
ERX3291262	Pasteurella_multocida_16S	yes_nonunique	yes	95.43	544.8	no	yes
ERX3291262	hmrM	yes	yes	94.48	21.7	no	yes
ERX3291263	LpsA	yes	yes	94.03	7.3	no	yes
ERX3291263	Pasteurella_multocida_16S	yes	yes	95.43	453.9	no	yes
ERX3291263	hmrM	yes	yes	94.48	20.9	no	yes
ERX3291264	Haemophilus_influenzae_PBP3	yes	yes	96.18	61.2	yes	yes
ERX3291264	Pasteurella_multocida_16S	yes_nonunique	yes	95.37	578.9	no	yes
ERX3291264	hmrM	yes	yes	94.48	20.7	no	yes
ERX3291265	Pasteurella_multocida_16S	yes_nonunique	yes	95.36	609.4	no	yes
ERX3291265	hmrM	yes	yes	94.48	22.1	no	yes
ERX3291266	Pasteurella_multocida_16S	yes_nonunique	yes	95.43	704.3	no	yes
ERX3291266	hmrM	yes	yes	94.48	20.9	no	yes
ERX3291267	Pasteurella_multocida_16S	yes_nonunique	yes	95.43	576.4	no	yes
ERX3291267	hmrM	yes	yes	94.48	25.2	no	yes
ERX3291268	Pasteurella_multocida_16S	yes_nonunique	yes	95.43	393.2	no	yes
ERX3291268	hmrM	yes	yes	94.48	11.3	no	yes
ERX3291269	Pasteurella_multocida_16S	yes_nonunique	yes	95.49	480.2	no	yes
ERX3291269	hmrM	yes	yes	94.48	23.8	no	yes
ERX3291270	Pasteurella_multocida_16S	yes_nonunique	yes	95.49	723.3	no	yes
ERX3291270	hmrM	yes	yes	94.48	27.1	no	yes
ERX3291271	hmrM	yes	yes	94.48	22.9	no	yes
ERX3291272	Pasteurella_multocida_16S	yes_nonunique	yes	95.43	715.0	no	yes
ERX3291272	hmrM	yes	yes	94.48	26.2	no	yes
ERX3291273	Pasteurella_multocida_16S	yes_nonunique	yes	95.43	589.8	no	yes
ERX3291273	hmrM	yes	yes	94.48	17.3	no	yes
ERX3291274	Pasteurella_multocida_16S	yes_nonunique	yes	95.49	591.7	no	yes
ERX3291274	hmrM	yes	yes	94.48	21.7	no	yes
ERX3291275	Pasteurella_multocida_16S	yes_nonunique	yes	95.43	553.0	no	yes
ERX3291275	hmrM	yes	yes	94.48	24.9	no	yes
ERX3291276	Pasteurella_multocida_16S	yes_nonunique	yes	95.44	351.4	no	yes
ERX3291276	hmrM	yes	yes	94.48	18.5	no	yes
ERX3291277	LpsA	yes	yes	93.9	7.5	no	yes
ERX3291277	Pasteurella_multocida_16S	yes_nonunique	yes	95.49	365.3	no	yes
ERX3291277	hmrM	yes	yes	94.48	13.7	no	yes
ERX3291278	Pasteurella_multocida_16S	yes_nonunique	yes	95.43	273.6	no	yes
ERX3291278	hmrM	yes	yes	94.48	11.0	no	yes
