sample_name	APH_3___Ia	APH_3____Ib	APH_6__Id	Haemophilus_influenzae_PBP3	LpsA	Moraxella_catarrhalis_23S	Neisseria_-	Neisseria_gonorrhoeae_23S	Pasteurella_multocida_16S	ROB_-	Staphylococcus_aureus_23S	Streptococcus_pneumoniae_23S	TEM_-	blaZ	catII	farA	hmrM	rrsB+	sul2	tet_B_
ERX3291565	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
ERX3291566	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
ERX3291567	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
ERX3291568	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
ERX3291569	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
ERX3291571	False	False	False	True	False	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
ERX3291572	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
ERX3291573	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
ERX3291574	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
ERX3291576	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
ERX3291577	False	False	False	True	False	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
ERX3291578	False	False	False	True	False	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
ERX3291579	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False
ERX3291580	False	False	False	True	False	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
ERX3291581	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
ERX3291582	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
ERX3291583	False	False	False	True	False	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
ERX3291584	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
ERX3291585	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
ERX3291586	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
ERX3291588	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
ERX3291589	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
ERX3291590	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
ERX3291591	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
ERX3291592	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
ERX3291593	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
ERX3291594	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
ERX3291595	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
ERX3291596	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
ERX3291597	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
ERX3291598	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
ERX3291599	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
ERX3291600	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
ERX3291601	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
ERX3291602	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
ERX3291603	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
ERX3291604	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
ERX3291605	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
ERX3291606	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
ERX3291607	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
ERX3291608	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
ERX3291609	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
ERX3291610	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
ERX3291612	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
ERX3291613	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
ERX3291615	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
ERX3291616	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
ERX3291618	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
ERX3291619	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
ERX3291620	False	False	False	True	True	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
ERX3291621	False	False	False	True	True	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
ERX3291622	False	False	False	True	False	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
ERX3291623	False	False	False	True	False	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
ERX3291624	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
ERX3291625	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
ERX3291626	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
ERX3291627	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
ERX3291628	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
