sample_name	HI0867	bexA	bexB	bexC	bexD	bsc1	bsc2	bsc3	bsc4	ctrD	esxA	esxD	farA	fbpA_1	fbpC	galE_1	galU	gmhA_lpcA	hap	hgpC	hhuA	hia	hifA	hifB	hifC	hifD	hifE	hitC	hmw-	hmw-_1	hmw1A	hmw2A	hscA	hscB	htrB	hxuA	hxuB	hxuC	icaD	iga1	kdkA	kdsA	kdsB_1	kdtA_1	kfiC	lgtA	lgtC	lgtF	lic2A	lic3A	licA	licB	licC	licD	lpsA	lpt6	lpxA_1	lpxB_1	lpxC	lpxD_1	lpxH	lpxK	lsgA	lsgB	lsgC	lsgD	lsgE	lsgF	mntB	msbA	msbB	neuA_2	oapA	ompP2	ompP5	opsX_rfaC	orfM	pilF_3	pilI	pilM	pilN	pilO_2	pilT_1	pilX_2	pilZ	recN	rfaD	rfaE	rfaF	rffG	scn	siaA	tbpA_1	tbpB_1	waaQ	wbaP_rfbP	wecA	yhxB_manB
ERX3332198	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	True	True	False	False	False	False	False	False	False	False	False	True	True	True	False	False	False	False	True	False	True	True	False	False	True	True	True	True	False	True	False	True	False	True	True	True	True	False	False	True	True	True	True	True	True	True	True	True	False	True	True	True	False	True	True	True	True	False	True	True	True	False	False	False	False	False	False	False	False	False	True	True	True	False	False	False	True	False	True	False	True	False
ERX3332199	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	True	True	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	True	False	True	True	False	False	True	True	True	True	True	True	False	True	False	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	False	True	True	True	True	False	True	True	True	False	False	False	False	False	False	False	False	False	True	True	True	False	False	False	True	False	True	True	True	True
ERX3332200	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	True	True	False	False	False	False	False	False	False	False	False	True	True	True	False	False	False	False	True	False	True	True	False	False	True	True	True	True	False	True	False	True	False	True	True	False	True	True	False	True	True	True	True	True	True	True	True	True	True	True	True	True	False	True	True	True	True	False	False	True	True	False	False	False	False	False	False	False	False	False	True	False	True	False	False	False	True	False	True	False	True	False
ERX3332201	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	True	True	False	False	False	False	False	False	False	False	False	True	True	True	False	False	False	False	True	True	True	True	False	False	True	True	True	True	True	True	False	True	False	True	True	True	True	False	True	True	True	True	True	True	True	True	True	True	True	True	True	True	False	False	True	True	True	False	True	False	True	False	False	False	False	False	False	False	False	False	True	True	True	False	False	False	True	False	True	False	True	True
ERX3332202	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	True	True	False	False	False	False	False	False	False	False	False	True	True	False	False	False	False	False	True	True	True	True	False	False	True	True	True	True	False	False	False	True	True	False	True	True	True	True	False	True	True	True	True	True	True	True	True	False	False	False	True	False	False	False	True	True	True	False	True	False	False	False	False	False	False	False	False	False	False	False	True	True	True	False	False	False	True	False	True	False	True	True
ERX3332203	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	True	True	False	False	False	False	False	False	False	True	False	True	False	False	False	False	False	False	True	False	True	True	False	False	True	True	True	True	False	False	False	True	False	True	True	False	False	True	True	True	True	True	True	True	False	True	True	False	False	False	True	True	False	False	True	True	True	False	False	True	False	False	False	False	False	False	False	False	False	False	True	True	True	False	False	False	True	False	True	False	True	True
ERX3332204	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	True	True	False	False	False	False	False	False	False	False	False	True	True	True	False	False	False	False	True	False	True	True	False	False	True	True	True	True	False	True	False	True	False	True	True	True	True	False	False	True	True	True	True	True	True	True	True	True	False	True	True	True	False	True	True	True	True	False	True	False	True	False	False	False	False	False	False	False	False	False	True	True	True	False	False	False	True	False	True	False	True	False
ERX3332205	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	True	True	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	True	False	True	True	False	False	True	True	True	True	True	True	False	True	False	True	True	True	True	True	True	True	True	True	True	True	True	True	True	False	False	True	True	True	False	True	True	True	True	False	True	False	True	False	False	False	False	False	False	False	False	False	True	True	True	False	False	False	True	False	True	True	False	True
ERX3332206	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	True	True	False	False	False	False	False	False	False	False	False	True	False	True	False	False	False	False	True	True	True	True	False	False	True	True	True	True	False	True	False	True	True	True	True	True	True	True	False	True	True	True	True	True	True	True	True	True	True	True	True	True	False	True	True	True	True	False	True	True	True	False	False	False	False	False	False	False	False	False	True	True	True	False	False	False	True	False	True	False	True	False
ERX3332207	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	True	True	False	False	False	False	False	False	False	False	False	True	False	True	False	False	False	False	True	True	True	False	False	False	True	True	True	True	False	False	False	True	False	True	True	True	True	True	False	True	True	True	True	True	True	True	True	True	True	True	True	True	False	False	True	True	True	False	False	True	True	False	False	False	False	False	False	False	False	False	True	True	True	False	False	False	True	False	True	False	True	False
ERX3332208	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	True	True	False	False	False	False	False	False	False	False	False	True	True	True	False	False	False	False	True	False	True	True	False	False	True	True	True	True	False	True	False	True	False	True	True	True	True	False	False	True	True	True	True	True	True	True	True	True	False	False	True	True	False	True	True	True	True	False	True	True	True	False	False	False	False	False	False	False	False	False	True	True	True	False	False	False	True	False	True	False	True	False
ERX3332209	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	True	True	False	False	False	False	False	False	True	True	False	True	False	False	False	False	False	False	True	False	True	True	False	False	True	True	True	True	False	False	False	True	True	False	True	False	False	True	True	True	True	True	True	True	True	True	True	False	False	False	True	True	False	False	True	True	True	False	False	True	True	False	False	False	False	False	False	False	False	False	True	True	True	False	False	False	True	False	True	False	True	True
ERX3332210	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	True	True	False	False	False	False	False	False	False	False	False	True	False	True	False	False	False	False	True	False	True	True	False	False	True	True	True	True	False	False	False	True	True	True	True	True	True	True	False	True	True	True	True	True	True	True	True	True	True	False	True	True	False	True	True	True	True	False	True	True	True	False	False	False	False	False	False	False	False	False	True	True	True	False	False	False	True	False	True	False	True	False
ERX3332211	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	True	True	False	False	False	False	False	False	False	False	False	True	True	False	False	False	False	False	True	True	True	True	False	False	True	True	True	True	False	True	False	True	False	False	True	True	True	True	False	True	True	True	True	False	True	True	True	True	True	True	True	True	False	False	True	True	True	False	True	True	True	False	False	False	False	False	False	False	False	False	True	True	True	False	False	False	True	False	True	False	True	True
ERX3332212	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	True	True	False	False	False	False	False	False	False	False	False	True	False	True	False	False	False	False	True	True	True	True	False	False	True	True	True	True	False	False	False	True	False	True	True	True	True	False	False	True	True	True	True	True	True	True	True	True	True	True	True	True	False	True	True	True	True	False	False	False	False	False	False	False	False	False	False	False	False	False	True	True	True	False	False	False	True	False	True	False	True	True
ERX3332213	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	True	True	False	False	False	False	False	False	False	False	False	True	True	True	False	False	False	False	True	True	True	True	False	False	True	True	True	True	False	True	False	True	False	True	True	True	True	False	True	True	True	True	True	True	True	True	True	True	False	True	True	True	False	True	True	True	True	False	False	True	True	False	False	False	False	False	False	False	False	False	True	True	True	False	False	False	True	False	True	False	True	False
