query	reference	ani	mapped_fragments	total_fragments
ERX3332721	GA81666	96.9911	530	594
ERX3332138	GA81666	96.9909	541	600
ERX3291060	GA81666	96.9906	534	598
ERX3435601	GA81666	96.9904	526	582
ERX2803964	GA81666	96.9903	542	592
ERX3291634	GA81666	96.9903	538	601
ERX2579100	GA81666	96.9902	545	578
ERX3332232	GA81666	96.9901	539	603
ERX3332544	GA81666	96.99	549	597
ERX2803996	GA81666	96.9898	475	541
ERX3332211	GA81666	96.9895	543	592
ERX3291195	GA81666	96.9894	536	593
ERX3332233	GA81666	96.9891	546	604
SRX6601740	GA81666	96.9888	552	592
ERX3434832	GA81666	96.9887	546	620
ERX3332639	GA81666	96.9886	550	597
ERX3529871	GA81666	96.9885	556	615
ERX3332519	GA81666	96.9884	545	595
ERX3332221	GA81666	96.9882	542	602
ERX3434866	GA81666	96.9881	529	572
ERX3435095	GA81666	96.9879	550	601
ERX3434877	GA81666	96.9876	527	559
ERX3529834	GA81666	96.9876	543	606
ERX3434853	GA81666	96.9874	554	599
ERX3291103	GA81666	96.9872	532	579
ERX3291513	GA81666	96.9872	537	585
ERX3332651	GA81666	96.9872	541	589
ERX3435209	GA81666	96.987	558	624
ERX3332109	GA81666	96.9869	540	588
ERX3291628	GA81666	96.9865	538	591
ERX3434893	GA81666	96.9865	544	601
SRX1530091	GA81666	96.9865	540	586
ERX3970869	GA81666	96.9864	527	588
ERX3291049	GA81666	96.9863	546	607
ERX2260878	GA81666	96.9858	548	590
ERX3332146	GA81666	96.9858	543	590
SRX1530131	GA81666	96.9854	542	586
SRX6601623	GA81666	96.9854	545	610
ERX3434741	GA81666	96.9853	521	580
ERX3291559	GA81666	96.985	541	601
ERX2579126	GA81666	96.9847	529	593
ERX3332028	GA81666	96.9843	548	599
ERX3332514	GA81666	96.9843	494	547
ERX101216	GA81666	96.984	542	606
ERX3332459	GA81666	96.9838	547	607
ERX3332093	GA81666	96.9837	543	604
ERX3332220	GA81666	96.9836	539	604
ERX3291425	GA81666	96.9833	539	568
SRX6601817	GA81666	96.9831	542	623
ERX2803945	GA81666	96.9828	522	604
ERX3291533	GA81666	96.9824	531	601
ERX2260783	GA81666	96.982	538	585
SRX9274482	GA81666	96.982	541	620
ERX4159169	GA81666	96.9818	439	561
ERX3291252	GA81666	96.9817	536	595
ERX3291542	GA81666	96.9817	543	602
ERX3434999	GA81666	96.9814	550	595
ERX3332438	GA81666	96.9813	543	604
ERX4159231	GA81666	96.9811	544	617
ERX2803960	GA81666	96.981	542	591
ERX3291549	GA81666	96.9808	519	583
ERX3332500	GA81666	96.9808	548	605
ERX3291207	GA81666	96.9806	552	602
ERX3291087	GA81666	96.9805	545	599
ERX3332475	GA81666	96.9805	554	600
SRX4551987	GA81666	96.9804	544	579
ERX3291083	GA81666	96.9803	544	592
ERX3291140	GA81666	96.98	485	539
ERX3435099	GA81666	96.98	543	607
ERX3332200	GA81666	96.9798	530	576
ERX3332422	GA81666	96.9798	538	598
ERX3291251	GA81666	96.9797	532	595
ERX3291600	GA81666	96.9795	506	558
GCF_013394405	GA81666	96.9795	570	652
ERX3434028	GA81666	96.9792	552	609
ERX3970859	GA81666	96.9792	536	594
ERX3332638	GA81666	96.9791	531	591
ERX3434427	GA81666	96.9789	550	629
ERX3291256	GA81666	96.9784	536	594
ERX3434060	GA81666	96.9784	544	602
ERX3449026	GA81666	96.9784	562	600
ERX3332399	GA81666	96.9782	536	586
ERX3332485	GA81666	96.9782	549	594
ERX3602185	GA81666	96.9782	562	613
SRX1530095	GA81666	96.9782	543	579
ERX3462201	GA81666	96.9781	546	601
SRX7845444	GA81666	96.978	538	620
ERX3291537	GA81666	96.9779	526	573
ERX3434115	GA81666	96.9779	553	612
ERX3291072	GA81666	96.9778	527	573
ERX3291616	GA81666	96.9777	544	604
ERX3331996	GA81666	96.9777	528	607
ERX3332266	GA81666	96.9776	543	608
ERX3291563	GA81666	96.9774	546	605
ERX3291250	GA81666	96.9768	543	608
ERX2803971	GA81666	96.9766	531	560
ERX3332132	GA81666	96.9764	544	589
ERX3462171	GA81666	96.9763	527	560
ERX3291046	GA81666	96.9762	547	608
ERX3332062	GA81666	96.9757	538	582
ERX3291249	GA81666	96.9754	543	606
SRX6601645	GA81666	96.9753	558	631
GA62012	GA81666	96.9752	556	610
SRX4551955	GA81666	96.9748	541	570
SRX4551949	GA81666	96.9747	540	596
ERX2260791	GA81666	96.9745	542	615
ERX101232	GA81666	96.9744	543	614
ERX3434967	GA81666	96.9744	551	622
ERX3434858	GA81666	96.9743	554	597
SRX6601705	GA81666	96.974	548	614
ERX101241	GA81666	96.9739	533	588
ERX3291406	GA81666	96.9739	539	630
SRX9274395	GA81666	96.9739	461	487
SRX1530093	GA81666	96.9737	541	586
ERX3435057	GA81666	96.9735	554	622
ERX4159217	GA81666	96.9734	544	618
ERX3291189	GA81666	96.9732	527	583
ERX3434974	GA81666	96.9728	551	622
ERX3291633	GA81666	96.9727	541	604
ERX3332496	GA81666	96.9726	549	610
ERX3462260	GA81666	96.9726	537	566
SRX6601937	GA81666	96.9723	548	595
ERX3291254	GA81666	96.9722	542	611
ERX3332631	GA81666	96.9722	553	598
ERX3914144	GA81666	96.9722	540	603
ERX3602181	GA81666	96.9717	561	610
SRX1530099	GA81666	96.9717	537	579
ERX3291253	GA81666	96.9716	520	578
ERX2804028	GA81666	96.971	514	561
ERX101256	GA81666	96.9709	536	600
ERX3435163	GA81666	96.9708	527	604
ERX3332507	GA81666	96.9707	550	608
ERX3291569	GA81666	96.9704	551	608
ERX3332106	GA81666	96.9703	551	597
ERX3435809	GA81666	96.9703	546	620
ERX2260929	GA81666	96.9702	543	603
ERX3602238	GA81666	96.9701	542	622
SRX1530092	GA81666	96.9699	542	586
ERX3332518	GA81666	96.9696	538	598
ERX3435172	GA81666	96.9696	550	622
ERX3332586	GA81666	96.9695	540	589
ERX3434025	GA81666	96.9694	535	592
ERX3291589	GA81666	96.9693	548	605
ERX3434712	GA81666	96.9692	554	630
ERX3332158	GA81666	96.9691	540	589
ERX3291263	GA81666	96.969	546	614
ERX3291436	GA81666	96.9688	506	535
ERX3449185	GA81666	96.9688	561	599
ERX3332380	GA81666	96.9686	546	607
ERX3434721	GA81666	96.9685	529	607
ERX3462296	GA81666	96.9683	562	599
ERX3332075	GA81666	96.968	519	563
ERX3462050	GA81666	96.968	529	587
ERX3435102	GA81666	96.9679	546	620
ERX3435593	GA81666	96.9679	540	620
SRX7845454	GA81666	96.9679	543	611
ERX3291412	GA81666	96.9678	488	510
ERX3291584	GA81666	96.9678	531	590
ERX3332637	GA81666	96.9673	503	558
ERX3332621	GA81666	96.9671	544	609
SRX6601703	GA81666	96.9671	547	605
ERX3529845	GA81666	96.9667	542	606
ERX3332536	GA81666	96.9666	454	502
ERX3434717	GA81666	96.9665	550	601
ERX101243	GA81666	96.9662	533	587
ERX3914294	GA81666	96.9662	548	621
SRX1530088	GA81666	96.9662	545	586
ERX3435183	GA81666	96.9655	543	620
ERX3332506	GA81666	96.9654	554	602
ERX3332454	GA81666	96.9652	552	600
ERX3332516	GA81666	96.9652	539	601
SRX6602220	GA81666	96.965	556	630
ERX3332107	GA81666	96.9648	550	609
ERX3291145	GA81666	96.9647	552	615
SRX6601653	GA81666	96.9646	553	625
ERX3291610	GA81666	96.9643	550	608
ERX3332177	GA81666	96.9643	555	599
SRX6602086	GA81666	96.9643	546	609
ERX3291102	GA81666	96.9641	518	563
SRX6601972	GA81666	96.964	548	605
ERX3332633	GA81666	96.9633	506	562
GA79244	GA81666	96.9632	550	617
ERX3332168	GA81666	96.963	536	600
ERX101286	GA81666	96.9628	536	598
ERX2579073	GA81666	96.9628	550	592
ERX2579108	GA81666	96.9626	552	617
ERX3291579	GA81666	96.9626	491	541
ERX3434318	GA81666	96.9625	548	604
ERX3332411	GA81666	96.9624	543	586
ERX3291560	GA81666	96.962	536	595
ERX3291052	GA81666	96.9619	514	568
ERX3332469	GA81666	96.9618	546	608
ERX3332513	GA81666	96.9618	554	602
SRX1530138	GA81666	96.9618	540	584
ERX3332088	GA81666	96.9617	553	614
ERX3332533	GA81666	96.9617	537	580
ERX3332437	GA81666	96.9616	532	595
ERX3435515	GA81666	96.9614	530	575
ERX3448870	GA81666	96.9614	540	619
ERX3332615	GA81666	96.9613	552	598
ERX3332725	GA81666	96.9612	547	609
ERX3435050	GA81666	96.9609	556	635
ERX3291320	GA81666	96.9607	519	562
ERX3332809	GA81666	96.9606	525	580
ERX3332440	GA81666	96.9605	533	597
ERX3291615	GA81666	96.9602	492	545
ERX3332781	GA81666	96.9602	532	591
ERX3332523	GA81666	96.96	550	595
ERX3291625	GA81666	96.9599	544	603
ERX3529821	GA81666	96.9599	543	607
ERX3332280	GA81666	96.9597	536	618
ERX3434904	GA81666	96.9595	531	576
ERX3435819	GA81666	96.9593	527	583
SRX6601652	GA81666	96.9592	555	627
ERX2579092	GA81666	96.9591	533	580
ERX3434122	GA81666	96.959	535	576
ERX3291132	GA81666	96.9586	554	619
ERX3435650	GA81666	96.9582	548	607
ERX3332687	GA81666	96.958	508	561
ERX3291552	GA81666	96.9578	537	601
ERX2260789	GA81666	96.9577	555	611
ERX3332566	GA81666	96.9577	540	583
ERX3434909	GA81666	96.9577	554	610
ERX2260784	GA81666	96.9576	512	570
ERX3291567	GA81666	96.9572	528	589
ERX3332436	GA81666	96.9572	551	595
ERX3448917	GA81666	96.9571	547	607
ERX3332170	GA81666	96.957	545	604
GA58945	GA81666	96.9567	543	607
ERX2579052	GA81666	96.9565	552	599
ERX3332471	GA81666	96.9563	549	608
SRX4551998	GA81666	96.9562	539	592
GCF_002966635	GA81666	96.9561	565	628
ERX3291198	GA81666	96.9559	528	585
ERX3291494	GA81666	96.9558	546	591
ERX2260792	GA81666	96.9557	547	601
ERX3291603	GA81666	96.9556	521	577
ERX2260803	GA81666	96.9554	562	609
ERX3332505	GA81666	96.9554	539	583
ERX3332746	GA81666	96.9554	519	574
ERX3434845	GA81666	96.955	553	630
ERX3291613	GA81666	96.9544	525	582
ERX3332371	GA81666	96.9544	536	595
ERX3332414	GA81666	96.9543	544	590
ERX3332408	GA81666	96.954	543	604
ERX3332263	GA81666	96.9539	542	602
ERX3435184	GA81666	96.9537	547	619
ERX2803936	GA81666	96.9536	538	591
ERX3291274	GA81666	96.9536	525	568
ERX3332424	GA81666	96.9535	541	583
SRX7845437	GA81666	96.9534	545	606
ERX2803942	GA81666	96.9533	532	591
GA74961	GA81666	96.9532	547	607
ERX3332139	GA81666	96.953	548	596
ERX2260946	GA81666	96.9529	545	604
SRX6602160	GA81666	96.9528	550	610
ERX3332767	GA81666	96.9527	516	573
ERX3434346	GA81666	96.9527	536	605
ERX3291255	GA81666	96.9526	532	593
ERX3332470	GA81666	96.9524	553	600
ERX3448865	GA81666	96.9524	546	603
ERX3435074	GA81666	96.9521	552	631
SRX1530097	GA81666	96.9518	542	579
ERX3332096	GA81666	96.9511	543	598
ERX3332625	GA81666	96.9511	545	591
ERX3291279	GA81666	96.9506	540	584
ERX3529704	GA81666	96.9499	545	607
ERX3332386	GA81666	96.9497	543	602
SRX7845436	GA81666	96.9497	548	606
ERX3332244	GA81666	96.9493	496	549
ERX2260879	GA81666	96.9489	551	587
ERX3602167	GA81666	96.9489	562	611
ERX3332636	GA81666	96.9487	524	586
SRX6601891	GA81666	96.9485	555	626
ERX3291120	GA81666	96.9484	553	612
ERX3291547	GA81666	96.9484	543	599
ERX3291338	GA81666	96.9482	535	585
ERX3331975	GA81666	96.9481	549	610
ERX3433935	GA81666	96.9481	550	628
ERX101252	GA81666	96.9479	548	622
ERX3291532	GA81666	96.9478	540	603
ERX3332539	GA81666	96.9477	526	571
ERX3332473	GA81666	96.9476	557	600
ERX3435812	GA81666	96.9469	542	619
GCF_003425715	GA81666	96.9467	556	616
SRX6601630	GA81666	96.9466	550	596
ERX101202	GA81666	96.9459	541	609
SRX7573935	GA81666	96.9453	533	612
ERX2579061	GA81666	96.945	547	636
ERX3291585	GA81666	96.9447	538	593
ERX3332219	GA81666	96.9446	533	580
ERX3461981	GA81666	96.9435	552	631
SRX6601654	GA81666	96.9433	552	624
ERX3291067	GA81666	96.9431	538	586
ERX2260804	GA81666	96.9429	545	606
ERX3291495	GA81666	96.9424	550	615
SRX7845447	GA81666	96.942	549	615
ERX2579053	GA81666	96.9419	548	597
ERX3291258	GA81666	96.9417	515	576
ERX3332004	GA81666	96.9417	539	589
SRX7845448	GA81666	96.9417	545	605
ERX3332762	GA81666	96.9416	550	606
SRX7845449	GA81666	96.9416	545	605
ERX3332064	GA81666	96.9415	532	575
ERX3332412	GA81666	96.9415	545	604
ERX2260918	GA81666	96.9413	549	632
ERX3602230	GA81666	96.9413	553	624
SRX7845446	GA81666	96.9411	524	582
ERX3434379	GA81666	96.9409	543	604
SRX6601879	GA81666	96.9409	550	612
ERX3291561	GA81666	96.9408	540	603
ERX3434737	GA81666	96.9406	553	630
SRX6601778	GA81666	96.9403	543	611
GA60746	GA81666	96.9402	545	605
ERX3291568	GA81666	96.9401	536	595
ERX3434420	GA81666	96.9399	543	604
ERX2260826	GA81666	96.9396	529	580
ERX3291259	GA81666	96.9396	533	594
ERX3332184	GA81666	96.9396	525	584
ERX3291558	GA81666	96.9394	553	609
SRX6602223	GA81666	96.9394	543	623
ERX3291260	GA81666	96.9393	545	607
ERX3332163	GA81666	96.9387	549	612
ERX2260820	GA81666	96.9386	538	575
ERX3332215	GA81666	96.9386	507	560
SRX6601979	GA81666	96.9385	541	624
ERX3332515	GA81666	96.9383	545	607
ERX3434945	GA81666	96.9381	550	629
SRX4551960	GA81666	96.9381	540	589
ERX3332153	GA81666	96.9379	536	596
ERX3462040	GA81666	96.9376	544	611
GA87896	GA81666	96.9374	551	590
ERX3332129	GA81666	96.9371	546	603
ERX3435092	GA81666	96.9366	545	620
ERX3332254	GA81666	96.9361	529	588
ERX3291044	GA81666	96.9358	549	612
ERX3602244	GA81666	96.9358	550	633
ERX3434430	GA81666	96.9357	530	608
ERX3434659	GA81666	96.9356	529	605
ERX2260770	GA81666	96.9355	524	568
ERX3291609	GA81666	96.9355	548	608
GA67257	GA81666	96.9354	540	609
ERX3291152	GA81666	96.9345	545	616
ERX3291261	GA81666	96.9344	548	614
SRX6601935	GA81666	96.9344	544	606
ERX2260848	GA81666	96.9339	531	588
ERX3434812	GA81666	96.9333	549	608
ERX3332148	GA81666	96.9332	486	534
ERX3291574	GA81666	96.9331	542	597
ERX3332765	GA81666	96.933	540	600
ERX3291573	GA81666	96.9329	529	585
GA62635	GA81666	96.9327	542	619
ERX3332741	GA81666	96.9326	550	609
SRX6601616	GA81666	96.9324	560	638
SRX1530136	GA81666	96.9323	543	586
ERX3291556	GA81666	96.9319	483	531
ERX2260760	GA81666	96.9318	557	593
ERX3291325	GA81666	96.9313	529	574
ERX3291464	GA81666	96.9313	545	614
ERX3291627	GA81666	96.9312	547	608
ERX3291275	GA81666	96.9304	537	580
ERX3332486	GA81666	96.9303	546	604
ERX101250	GA81666	96.9301	522	568
ERX3914192	GA81666	96.9299	547	610
ERX3291197	GA81666	96.9298	510	563
ERX3602173	GA81666	96.9298	543	592
ERX3332474	GA81666	96.9297	547	609
SRX7845427	GA81666	96.9296	547	617
ERX3291123	GA81666	96.9295	539	601
ERX3449259	GA81666	96.9295	537	603
ERX3332802	GA81666	96.9293	543	604
ERX2260825	GA81666	96.9289	549	589
ERX3435448	GA81666	96.9289	543	618
ERX3434860	GA81666	96.9288	544	611
ERX3291557	GA81666	96.9287	538	597
ERX3435015	GA81666	96.9286	543	621
ERX3449210	GA81666	96.9286	555	629
GA81493	GA81666	96.9281	545	591
SRX7845434	GA81666	96.928	554	623
ERX3291608	GA81666	96.9274	543	599
ERX3332468	GA81666	96.9274	543	605
ERX3332081	GA81666	96.9273	553	613
SRX6601720	GA81666	96.9273	555	616
ERX3291466	GA81666	96.9272	540	598
ERX4159205	GA81666	96.9272	555	606
ERX3332426	GA81666	96.9269	542	604
ERX2260922	GA81666	96.9268	549	602
ERX3449066	GA81666	96.9266	543	620
SRX6601695	GA81666	96.9264	556	609
ERX3332120	GA81666	96.9262	546	608
ERX3291590	GA81666	96.926	539	596
ERX3291191	GA81666	96.9258	499	547
ERX3291194	GA81666	96.9257	535	590
SRX9274389	GA81666	96.9257	468	498
ERX4159221	GA81666	96.9256	549	599
ERX3332561	GA81666	96.9252	542	590
SRX6602144	GA81666	96.9251	544	629
ERX3291631	GA81666	96.925	531	588
ERX3332027	GA81666	96.925	551	597
ERX3291545	GA81666	96.9249	545	601
ERX3291270	GA81666	96.9247	551	596
ERX3332703	GA81666	96.9242	539	600
SRX6602199	GA81666	96.924	556	620
ERX3434970	GA81666	96.9238	528	596
GCF_002966715	GA81666	96.9238	566	633
SRX6602052	GA81666	96.9234	553	619
ERX3332662	GA81666	96.9229	554	598
ERX3332751	GA81666	96.9229	547	607
ERX3602164	GA81666	96.9228	549	605
ERX3434155	GA81666	96.9224	550	651
ERX2260796	GA81666	96.9221	499	570
ERX3434871	GA81666	96.9221	542	620
ERX3291142	GA81666	96.922	537	593
ERX3449223	GA81666	96.9219	523	582
ERX3914218	GA81666	96.9218	546	607
ERX3332498	GA81666	96.9216	546	606
ERX3434762	GA81666	96.9214	565	630
ERX3434442	GA81666	96.9213	536	575
ERX3291121	GA81666	96.9211	535	596
ERX3332694	GA81666	96.9211	551	610
ERX3435004	GA81666	96.9211	541	619
ERX3291143	GA81666	96.9208	543	609
SRX6602159	GA81666	96.9205	553	623
SRX6601731	GA81666	96.9201	552	601
SRX6601997	GA81666	96.92	546	607
ERX3291606	GA81666	96.9197	471	521
ERX2260717	GA81666	96.9195	540	603
SRX762430	GA81666	96.9195	555	615
ERX3448727	GA81666	96.9192	542	620
ERX3291529	GA81666	96.9191	536	596
SRX6601961	GA81666	96.9191	555	621
ERX3332634	GA81666	96.9185	547	604
ERX3435517	GA81666	96.9182	542	619
ERX3291592	GA81666	96.9179	547	606
ERX3291057	GA81666	96.9175	536	594
ERX3434686	GA81666	96.9168	537	578
SRX6602006	GA81666	96.9162	551	597
SRX6601744	GA81666	96.9161	555	608
ERX3434070	GA81666	96.916	524	583
ERX3332542	GA81666	96.9155	533	586
ERX3291192	GA81666	96.9152	542	598
SRX6601978	GA81666	96.9151	550	609
ERX3435051	GA81666	96.915	548	604
ERX3291546	GA81666	96.9147	546	607
ERX3332543	GA81666	96.9144	527	581
ERX3332546	GA81666	96.9144	537	593
ERX3449050	GA81666	96.9142	541	618
ERX3434143	GA81666	96.9138	541	619
ERX3291596	GA81666	96.9135	544	603
ERX3435084	GA81666	96.9131	548	604
ERX2260833	GA81666	96.913	535	608
ERX3332271	GA81666	96.9127	521	577
ERX3291554	GA81666	96.912	533	592
ERX3529783	GA81666	96.9117	556	630
ERX3331974	GA81666	96.9114	519	579
ERX3291607	GA81666	96.9113	540	596
ERX3332262	GA81666	96.9111	542	599
ERX2260741	GA81666	96.9102	533	586
ERX3332466	GA81666	96.91	543	602
ERX3332735	GA81666	96.9098	550	613
SRX4551984	GA81666	96.9097	537	582
GA56663	GA81666	96.9092	546	592
ERX101214	GA81666	96.9089	537	590
SRX4551910	GA81666	96.9085	535	580
SRX4576206	GA81666	96.9085	547	601
ERX2579104	GA81666	96.9084	545	588
ERX3291535	GA81666	96.9079	531	590
ERX3291593	GA81666	96.9078	544	604
ERX3434345	GA81666	96.9078	535	605
ERX2260729	GA81666	96.9077	532	628
ERX3291268	GA81666	96.9076	496	530
ERX3332525	GA81666	96.9075	501	549
ERX3434333	GA81666	96.9075	545	621
SRX6601677	GA81666	96.9072	550	602
ERX3291632	GA81666	96.9071	539	596
SRX1056091	GA81666	96.907	546	601
ERX3449022	GA81666	96.9068	540	614
ERX3435710	GA81666	96.9067	527	603
GA60046	GA81666	96.9063	537	588
SRX6602181	GA81666	96.9063	547	646
ERX3291326	GA81666	96.9062	549	590
ERX3291601	GA81666	96.906	509	562
ERX3433947	GA81666	96.9058	482	924
ERX3291576	GA81666	96.9053	512	567
ERX2260736	GA81666	96.9052	546	626
ERX3332527	GA81666	96.9052	543	583
ERX3332497	GA81666	96.9049	512	562
ERX2260790	GA81666	96.9045	545	627
ERX3332670	GA81666	96.9042	553	616
SRX4576205	GA81666	96.9039	546	603
ERX3434917	GA81666	96.9037	558	609
ERX3291599	GA81666	96.9035	547	605
ERX3332770	GA81666	96.9035	535	589
SRX7845430	GA81666	96.9034	543	604
ERX3332431	GA81666	96.9033	542	586
ERX3332493	GA81666	96.9033	542	586
SRX7845425	GA81666	96.9032	544	626
ERX3332727	GA81666	96.903	534	591
ERX3332258	GA81666	96.9028	528	581
GCF_000200475	GA81666	96.9016	561	669
ERX3332711	GA81666	96.9014	529	585
ERX3602158	GA81666	96.9012	551	616
ERX2579077	GA81666	96.9011	547	593
ERX3291524	GA81666	96.9009	549	617
ERX3331994	GA81666	96.9006	543	623
ERX3332709	GA81666	96.9	517	571
GA64371	GA81666	96.8998	549	618
ERX3291335	GA81666	96.8997	534	578
GA91364	GA81666	96.8997	547	591
ERX3291128	GA81666	96.8994	544	611
ERX3435648	GA81666	96.8993	546	619
SRX6601668	GA81666	96.8993	554	634
ERX3291340	GA81666	96.8989	518	554
ERX3434724	GA81666	96.8985	538	608
ERX101231	GA81666	96.8984	535	609
ERX3291544	GA81666	96.8984	533	585
SRX4551985	GA81666	96.8977	553	616
ERX3914182	GA81666	96.8976	549	608
ERX3602156	GA81666	96.8968	547	635
ERX3332240	GA81666	96.8967	539	598
ERX3332780	GA81666	96.8967	536	592
ERX3435020	GA81666	96.8965	547	611
ERX3448960	GA81666	96.8964	527	598
ERX3529825	GA81666	96.8964	547	603
ERX3291276	GA81666	96.8962	532	574
ERX2260807	GA81666	96.896	540	595
ERX3434958	GA81666	96.8958	548	610
ERX3434128	GA81666	96.8956	557	629
ERX3448855	GA81666	96.8955	529	588
ERX3332078	GA81666	96.8952	547	609
ERX3332793	GA81666	96.8952	506	560
ERX3434038	GA81666	96.8945	548	655
ERX3434805	GA81666	96.8944	549	609
ERX3332409	GA81666	96.8943	531	592
ERX3435632	GA81666	96.8939	545	620
ERX2260720	GA81666	96.8935	535	591
ERX2260897	GA81666	96.8933	531	592
SRX6601901	GA81666	96.8923	548	597
ERX3332134	GA81666	96.892	511	564
SRX4551961	GA81666	96.892	549	596
SRX6601947	GA81666	96.8915	552	611
ERX3332476	GA81666	96.8911	534	588
ERX3291565	GA81666	96.8907	532	590
ERX3332595	GA81666	96.8902	549	590
ERX3435807	GA81666	96.8898	553	630
ERX3434994	GA81666	96.8895	527	600
SRX6601636	GA81666	96.8894	554	633
SRX6602158	GA81666	96.8892	554	651
ERX3332755	GA81666	96.8891	514	573
ERX3332390	GA81666	96.889	532	587
ERX3462285	GA81666	96.8887	557	630
ERX3291550	GA81666	96.8885	554	608
ERX3291581	GA81666	96.8884	504	563
ERX2260932	GA81666	96.8882	531	587
ERX3434801	GA81666	96.8879	549	607
ERX3291566	GA81666	96.8876	541	592
ERX3433933	GA81666	96.887	548	607
SRX6601824	GA81666	96.887	545	607
ERX3602242	GA81666	96.8867	546	604
ERX3291266	GA81666	96.8863	552	595
ERX3914496	GA81666	96.8863	548	608
ERX3291334	GA81666	96.886	541	587
GCF_002966695	GA81666	96.886	564	633
ERX3291169	GA81666	96.8857	523	561
GA60629	GA81666	96.8847	548	607
ERX2579102	GA81666	96.8844	550	602
ERX3602183	GA81666	96.8844	543	605
ERX3291271	GA81666	96.8839	542	583
GCF_000968335	GA81666	96.8836	568	656
ERX3435590	GA81666	96.8829	549	608
ERX3291598	GA81666	96.8828	535	592
ERX3332635	GA81666	96.8818	532	588
ERX3332787	GA81666	96.8814	528	585
ERX3291339	GA81666	96.8812	508	545
SRX6602029	GA81666	96.8804	545	624
ERX3291170	GA81666	96.8803	527	563
ERX3914335	GA81666	96.8803	548	609
ERX3291527	GA81666	96.8801	534	593
ERX3461982	GA81666	96.88	526	601
ERX3332113	GA81666	96.8798	544	608
ERX101280	GA81666	96.8797	545	596
ERX3291168	GA81666	96.8797	547	591
SRX6601735	GA81666	96.8794	549	613
ERX3291278	GA81666	96.8789	467	497
ERX3291602	GA81666	96.8779	493	539
ERX3332430	GA81666	96.8777	515	562
ERX2260775	GA81666	96.877	541	594
ERX3435780	GA81666	96.8768	525	598
ERX2803975	GA81666	96.8761	520	571
ERX3291277	GA81666	96.876	537	576
ERX2260772	GA81666	96.8759	530	583
ERX3435451	GA81666	96.8759	539	628
SRX7574178	GA81666	96.8744	533	586
ERX3291605	GA81666	96.874	476	523
ERX3435032	GA81666	96.8738	535	587
ERX3332196	GA81666	96.8736	507	558
ERX3291328	GA81666	96.8725	546	595
ERX3462233	GA81666	96.872	524	599
ERX101209	GA81666	96.8718	546	630
ERX3291588	GA81666	96.8711	537	590
ERX2804002	GA81666	96.8709	540	592
ERX3291180	GA81666	96.8704	547	594
ERX3433939	GA81666	96.8703	537	605
ERX3291267	GA81666	96.8689	511	548
ERX3332733	GA81666	96.8686	509	559
ERX2260840	GA81666	96.8681	541	621
GCF_003425935	GA81666	96.8671	561	616
ERX3435516	GA81666	96.867	527	582
ERX3291327	GA81666	96.8668	536	584
SRX6602255	GA81666	96.866	549	593
ERX3332698	GA81666	96.865	555	608
ERX3332483	GA81666	96.8643	541	600
ERX3434903	GA81666	96.8639	536	609
ERX3332228	GA81666	96.8634	520	572
SRX6602190	GA81666	96.8633	543	630
ERX3291174	GA81666	96.863	542	587
SRX4551993	GA81666	96.8629	539	587
GA60929	GA81666	96.8626	549	607
ERX3434156	GA81666	96.8624	540	608
ERX3434456	GA81666	96.8623	550	607
ERX3291179	GA81666	96.8622	547	593
ERX3291196	GA81666	96.8618	520	572
ERX3914245	GA81666	96.861	539	605
ERX3434575	GA81666	96.8599	559	630
ERX3291265	GA81666	96.8589	535	576
ERX3448799	GA81666	96.8587	538	608
ERX3914312	GA81666	96.8578	549	609
SRX4551896	GA81666	96.8577	541	612
ERX2260747	GA81666	96.8576	539	612
ERX3291330	GA81666	96.8575	545	587
ERX2260802	GA81666	96.8558	543	619
ERX2260779	GA81666	96.8557	543	621
SRX7845426	GA81666	96.8556	549	622
SRX6601990	GA81666	96.8554	560	618
ERX2260868	GA81666	96.8544	524	576
ERX3291332	GA81666	96.8538	545	595
ERX2260847	GA81666	96.851	561	625
ERX3291269	GA81666	96.851	536	575
ERX3332816	GA81666	96.8506	544	601
ERX3291273	GA81666	96.8492	545	589
ERX3435005	GA81666	96.849	543	613
ERX3291594	GA81666	96.8472	546	604
ERX3291329	GA81666	96.8471	529	570
GA54617	GA81666	96.8471	553	610
ERX3291172	GA81666	96.8468	543	585
ERX3529865	GA81666	96.8457	544	615
ERX3332464	GA81666	96.8456	536	596
ERX3332224	GA81666	96.8445	533	582
ERX3291181	GA81666	96.844	543	588
ERX3291336	GA81666	96.8439	538	582
ERX3291582	GA81666	96.8419	518	573
SRX4551991	GA81666	96.8408	538	584
ERX2803948	GA81666	96.8396	482	537
ERX3291193	GA81666	96.8391	535	592
ERX3332715	GA81666	96.8381	541	594
GA91594	GA81666	96.8376	548	598
ERX3435041	GA81666	96.8369	531	593
ERX3435725	GA81666	96.8357	522	587
SRX6601934	GA81666	96.8336	553	620
ERX3291597	GA81666	96.8314	538	595
ERX3291331	GA81666	96.8301	547	593
ERX2260845	GA81666	96.8299	523	598
GCF_003425525	GA81666	96.8298	572	632
ERX3291586	GA81666	96.829	529	584
ERX2804004	GA81666	96.8283	545	600
GA60063	GA81666	96.824	556	611
ERX3434884	GA81666	96.8232	553	612
ERX3291626	GA81666	96.8226	542	599
ERX101215	GA81666	96.8222	547	622
ERX3291272	GA81666	96.8221	550	596
