gene_family	percent_all	percent_c1	percent_c2	percent_neither	info	product	c1_samples	c2_camples	neither_samples	clusters
g01568	53.06	11.54	100.00	0	both	phage tail protein(26)	GA83469,GA83706,GA95071	GA54827,GA67073,GA71389,GA71621,GA71663,GA74349,GA76006,GA78317,GA78869,GA79872,GA81213,GA81566,GA83357,GA83841,GA83874,GA87364,GA87536,GA87640,GA87672,GA87801,GA87875,GA91534,GA91536		GA54827_00940,GA67073_00943,GA71389_00942,GA71621_01672,GA71663_01619,GA74349_01598,GA76006_01611,GA78317_00392,GA78869_00943,GA79872_01574,GA81213_01570,GA81566_01392,GA83357_01545,GA83469_00909,GA83706_00828,GA83841_01580,GA83874_01555,GA87364_01635,GA87536_00200,GA87640_01525,GA87672_00392,GA87801_00391,GA87875_01184,GA91534_01567,GA91536_01536,GA95071_01583
g01908	53.06	11.54	100.00	0	both	hypothetical protein(26)	GA83469,GA83706,GA95071	GA54827,GA67073,GA71389,GA71621,GA71663,GA74349,GA76006,GA78317,GA78869,GA79872,GA81213,GA81566,GA83357,GA83841,GA83874,GA87364,GA87536,GA87640,GA87672,GA87801,GA87875,GA91534,GA91536		GA54827_00939,GA67073_00942,GA71389_00941,GA71621_01671,GA71663_01618,GA74349_01597,GA76006_01610,GA78317_00391,GA78869_00942,GA79872_01573,GA81213_01569,GA81566_01391,GA83357_01544,GA83469_00908,GA83706_00827,GA83841_01579,GA83874_01554,GA87364_01634,GA87536_00199,GA87640_01524,GA87672_00391,GA87801_00390,GA87875_01183,GA91534_01566,GA91536_01535,GA95071_01584
g01611	53.06	11.54	100.00	0	both	hypothetical protein(26)	GA83469,GA83706,GA95071	GA54827,GA67073,GA71389,GA71621,GA71663,GA74349,GA76006,GA78317,GA78869,GA79872,GA81213,GA81566,GA83357,GA83841,GA83874,GA87364,GA87536,GA87640,GA87672,GA87801,GA87875,GA91534,GA91536		GA54827_00937,GA67073_00940,GA71389_00939,GA71621_01669,GA71663_01616,GA74349_01595,GA76006_01608,GA78317_00388,GA78869_00940,GA79872_01570,GA81213_01566,GA81566_01388,GA83357_01541,GA83469_00906,GA83706_00825,GA83841_01576,GA83874_01551,GA87364_01631,GA87536_00196,GA87640_01521,GA87672_00388,GA87801_00387,GA87875_01180,GA91534_01563,GA91536_01532,GA95071_01586
g01759	53.06	11.54	100.00	0	both	antirepressor(26)	GA83469,GA83706,GA95071	GA54827,GA67073,GA71389,GA71621,GA71663,GA74349,GA76006,GA78317,GA78869,GA79872,GA81213,GA81566,GA83357,GA83841,GA83874,GA87364,GA87536,GA87640,GA87672,GA87801,GA87875,GA91534,GA91536		GA54827_00936,GA67073_00939,GA71389_00938,GA71621_01668,GA71663_01615,GA74349_01594,GA76006_01607,GA78317_00387,GA78869_00939,GA79872_01569,GA81213_01565,GA81566_01387,GA83357_01540,GA83469_00905,GA83706_00824,GA83841_01575,GA83874_01550,GA87364_01630,GA87536_00195,GA87640_01520,GA87672_00387,GA87801_00386,GA87875_01179,GA91534_01562,GA91536_01531,GA95071_01587
g01734	53.06	11.54	100.00	0	both	phage minor tail protein L(26)	GA83469,GA83706,GA95071	GA54827,GA67073,GA71389,GA71621,GA71663,GA74349,GA76006,GA78317,GA78869,GA79872,GA81213,GA81566,GA83357,GA83841,GA83874,GA87364,GA87536,GA87640,GA87672,GA87801,GA87875,GA91534,GA91536		GA54827_00935,GA67073_00938,GA71389_00937,GA71621_01667,GA71663_01614,GA74349_01593,GA76006_01606,GA78317_00386,GA78869_00938,GA79872_01568,GA81213_01564,GA81566_01386,GA83357_01539,GA83469_00904,GA83706_00823,GA83841_01574,GA83874_01549,GA87364_01629,GA87536_00194,GA87640_01519,GA87672_00386,GA87801_00385,GA87875_01178,GA91534_01561,GA91536_01530,GA95071_01588
g01721	53.06	11.54	100.00	0	both	C40 family peptidase(26)	GA83469,GA83706,GA95071	GA54827,GA67073,GA71389,GA71621,GA71663,GA74349,GA76006,GA78317,GA78869,GA79872,GA81213,GA81566,GA83357,GA83841,GA83874,GA87364,GA87536,GA87640,GA87672,GA87801,GA87875,GA91534,GA91536		GA54827_00934,GA67073_00937,GA71389_00936,GA71621_01666,GA71663_01613,GA74349_01592,GA76006_01605,GA78317_00385,GA78869_00937,GA79872_01567,GA81213_01563,GA81566_01385,GA83357_01538,GA83469_00903,GA83706_00822,GA83841_01573,GA83874_01548,GA87364_01628,GA87536_00193,GA87640_01518,GA87672_00385,GA87801_00384,GA87875_01177,GA91534_01560,GA91536_01529,GA95071_01589
g01720	53.06	11.54	100.00	0	both	tail assembly protein(26)	GA83469,GA83706,GA95071	GA54827,GA67073,GA71389,GA71621,GA71663,GA74349,GA76006,GA78317,GA78869,GA79872,GA81213,GA81566,GA83357,GA83841,GA83874,GA87364,GA87536,GA87640,GA87672,GA87801,GA87875,GA91534,GA91536		GA54827_00933,GA67073_00936,GA71389_00935,GA71621_01665,GA71663_01612,GA74349_01591,GA76006_01604,GA78317_00384,GA78869_00936,GA79872_01566,GA81213_01562,GA81566_01384,GA83357_01537,GA83469_00902,GA83706_00821,GA83841_01572,GA83874_01547,GA87364_01627,GA87536_00192,GA87640_01517,GA87672_00384,GA87801_00383,GA87875_01176,GA91534_01559,GA91536_01528,GA95071_01590
g01613	53.06	11.54	100.00	0	both	phage tail protein(26)	GA83469,GA83706,GA95071	GA54827,GA67073,GA71389,GA71621,GA71663,GA74349,GA76006,GA78317,GA78869,GA79872,GA81213,GA81566,GA83357,GA83841,GA83874,GA87364,GA87536,GA87640,GA87672,GA87801,GA87875,GA91534,GA91536		GA54827_00932,GA67073_00935,GA71389_00934,GA71621_01664,GA71663_01611,GA74349_01590,GA76006_01603,GA78317_00383,GA78869_00935,GA79872_01565,GA81213_01561,GA81566_01383,GA83357_01536,GA83469_00901,GA83706_00820,GA83841_01571,GA83874_01546,GA87364_01626,GA87536_00191,GA87640_01516,GA87672_00383,GA87801_00382,GA87875_01175,GA91534_01558,GA91536_01527,GA95071_01591
g01714	53.06	100.00	0.00	0	c1 only	DeoR/GlpR transcriptional regulator(26)	GA60748,GA81665,GA81666,GA83348,GA83349,GA83431,GA83447,GA83469,GA83571,GA83705,GA83706,GA83842A,GA83842B,GA83882,GA87003,GA87176,GA87262,GA87363,GA87424,GA87620,GA87639,GA87697,GA91113,GA91241,GA91506,GA95071			GA60748_00350,GA81665_00352,GA81666_00352,GA83348_00352,GA83349_00380,GA83431_00146,GA83447_00107,GA83469_00141,GA83571_00352,GA83705_00352,GA83706_01162,GA83842A_00146,GA83842B_00352,GA83882_00146,GA87003_00352,GA87176_00352,GA87262_00352,GA87363_00369,GA87424_00146,GA87620_00146,GA87639_00145,GA87697_00353,GA91113_00736,GA91241_00369,GA91506_00146,GA95071_00096
g01690	53.06	100.00	0.00	0	c1 only	NAD(P)-dependent oxidoreductase(26)	GA60748,GA81665,GA81666,GA83348,GA83349,GA83431,GA83447,GA83469,GA83571,GA83705,GA83706,GA83842A,GA83842B,GA83882,GA87003,GA87176,GA87262,GA87363,GA87424,GA87620,GA87639,GA87697,GA91113,GA91241,GA91506,GA95071			GA60748_00349,GA81665_00351,GA81666_00351,GA83348_00351,GA83349_00379,GA83431_00145,GA83447_00106,GA83469_00140,GA83571_00351,GA83705_00351,GA83706_01161,GA83842A_00145,GA83842B_00351,GA83882_00145,GA87003_00351,GA87176_00351,GA87262_00351,GA87363_00368,GA87424_00145,GA87620_00145,GA87639_00144,GA87697_00352,GA91113_00735,GA91241_00368,GA91506_00145,GA95071_00095
g01663	53.06	100.00	0.00	0	c1 only	four-carbon acid sugar kinase family protein(26)	GA60748,GA81665,GA81666,GA83348,GA83349,GA83431,GA83447,GA83469,GA83571,GA83705,GA83706,GA83842A,GA83842B,GA83882,GA87003,GA87176,GA87262,GA87363,GA87424,GA87620,GA87639,GA87697,GA91113,GA91241,GA91506,GA95071			GA60748_00348,GA81665_00350,GA81666_00350,GA83348_00350,GA83349_00378,GA83431_00144,GA83447_00105,GA83469_00139,GA83571_00350,GA83705_00350,GA83706_01160,GA83842A_00144,GA83842B_00350,GA83882_00144,GA87003_00350,GA87176_00350,GA87262_00350,GA87363_00367,GA87424_00144,GA87620_00144,GA87639_00143,GA87697_00351,GA91113_00734,GA91241_00367,GA91506_00144,GA95071_00094
g01736	53.06	100.00	0.00	0	c1 only	aldolase(26)	GA60748,GA81665,GA81666,GA83348,GA83349,GA83431,GA83447,GA83469,GA83571,GA83705,GA83706,GA83842A,GA83842B,GA83882,GA87003,GA87176,GA87262,GA87363,GA87424,GA87620,GA87639,GA87697,GA91113,GA91241,GA91506,GA95071			GA60748_00347,GA81665_00349,GA81666_00349,GA83348_00349,GA83349_00377,GA83431_00143,GA83447_00104,GA83469_00138,GA83571_00349,GA83705_00349,GA83706_01159,GA83842A_00143,GA83842B_00349,GA83882_00143,GA87003_00349,GA87176_00349,GA87262_00349,GA87363_00366,GA87424_00143,GA87620_00143,GA87639_00142,GA87697_00350,GA91113_00733,GA91241_00366,GA91506_00143,GA95071_00093
g01711	53.06	100.00	0.00	0	c1 only	hydroxypyruvate isomerase family protein(26)	GA60748,GA81665,GA81666,GA83348,GA83349,GA83431,GA83447,GA83469,GA83571,GA83705,GA83706,GA83842A,GA83842B,GA83882,GA87003,GA87176,GA87262,GA87363,GA87424,GA87620,GA87639,GA87697,GA91113,GA91241,GA91506,GA95071			GA60748_00346,GA81665_00348,GA81666_00348,GA83348_00348,GA83349_00376,GA83431_00142,GA83447_00103,GA83469_00137,GA83571_00348,GA83705_00348,GA83706_01158,GA83842A_00142,GA83842B_00348,GA83882_00142,GA87003_00348,GA87176_00348,GA87262_00348,GA87363_00365,GA87424_00142,GA87620_00142,GA87639_00141,GA87697_00349,GA91113_00732,GA91241_00365,GA91506_00142,GA95071_00092
g01688	53.06	100.00	0.00	0	c1 only	SDR family oxidoreductase(26)	GA60748,GA81665,GA81666,GA83348,GA83349,GA83431,GA83447,GA83469,GA83571,GA83705,GA83706,GA83842A,GA83842B,GA83882,GA87003,GA87176,GA87262,GA87363,GA87424,GA87620,GA87639,GA87697,GA91113,GA91241,GA91506,GA95071			GA60748_00345,GA81665_00347,GA81666_00347,GA83348_00347,GA83349_00375,GA83431_00141,GA83447_00102,GA83469_00136,GA83571_00347,GA83705_00347,GA83706_01157,GA83842A_00141,GA83842B_00347,GA83882_00141,GA87003_00347,GA87176_00347,GA87262_00347,GA87363_00364,GA87424_00141,GA87620_00141,GA87639_00140,GA87697_00348,GA91113_00731,GA91241_00364,GA91506_00141,GA95071_00091
g01645	53.06	100.00	0.00	0	c1 only	GntP family permease(26)	GA60748,GA81665,GA81666,GA83348,GA83349,GA83431,GA83447,GA83469,GA83571,GA83705,GA83706,GA83842A,GA83842B,GA83882,GA87003,GA87176,GA87262,GA87363,GA87424,GA87620,GA87639,GA87697,GA91113,GA91241,GA91506,GA95071			GA60748_00344,GA81665_00346,GA81666_00346,GA83348_00346,GA83349_00374,GA83431_00140,GA83447_00101,GA83469_00135,GA83571_00346,GA83705_00346,GA83706_01156,GA83842A_00140,GA83842B_00346,GA83882_00140,GA87003_00346,GA87176_00346,GA87262_00346,GA87363_00363,GA87424_00140,GA87620_00140,GA87639_00139,GA87697_00347,GA91113_00730,GA91241_00363,GA91506_00140,GA95071_00090
g01812	53.06	100.00	0.00	0	c1 only	cyclase family protein(26)	GA60748,GA81665,GA81666,GA83348,GA83349,GA83431,GA83447,GA83469,GA83571,GA83705,GA83706,GA83842A,GA83842B,GA83882,GA87003,GA87176,GA87262,GA87363,GA87424,GA87620,GA87639,GA87697,GA91113,GA91241,GA91506,GA95071			GA60748_00343,GA81665_00345,GA81666_00345,GA83348_00345,GA83349_00373,GA83431_00139,GA83447_00100,GA83469_00134,GA83571_00345,GA83705_00345,GA83706_01155,GA83842A_00139,GA83842B_00345,GA83882_00139,GA87003_00345,GA87176_00345,GA87262_00345,GA87363_00362,GA87424_00139,GA87620_00139,GA87639_00138,GA87697_00346,GA91113_00729,GA91241_00362,GA91506_00139,GA95071_00089
g01773	53.06	100.00	0.00	0	c1 only	aquaporin family protein(26)	GA60748,GA81665,GA81666,GA83348,GA83349,GA83431,GA83447,GA83469,GA83571,GA83705,GA83706,GA83842A,GA83842B,GA83882,GA87003,GA87176,GA87262,GA87363,GA87424,GA87620,GA87639,GA87697,GA91113,GA91241,GA91506,GA95071			GA60748_00342,GA81665_00344,GA81666_00344,GA83348_00344,GA83349_00372,GA83431_00138,GA83447_00099,GA83469_00133,GA83571_00344,GA83705_00344,GA83706_01154,GA83842A_00138,GA83842B_00344,GA83882_00138,GA87003_00344,GA87176_00344,GA87262_00344,GA87363_00361,GA87424_00138,GA87620_00138,GA87639_00137,GA87697_00345,GA91113_00728,GA91241_00361,GA91506_00138,GA95071_00088
g01730	53.06	100.00	0.00	0	c1 only	hypothetical protein(26)	GA60748,GA81665,GA81666,GA83348,GA83349,GA83431,GA83447,GA83469,GA83571,GA83705,GA83706,GA83842A,GA83842B,GA83882,GA87003,GA87176,GA87262,GA87363,GA87424,GA87620,GA87639,GA87697,GA91113,GA91241,GA91506,GA95071			GA60748_00325,GA81665_00327,GA81666_00327,GA83348_00327,GA83349_00355,GA83431_00121,GA83447_00082,GA83469_00116,GA83571_00327,GA83705_00327,GA83706_01137,GA83842A_00121,GA83842B_00327,GA83882_00121,GA87003_00327,GA87176_00327,GA87262_00327,GA87363_00344,GA87424_00121,GA87620_00121,GA87639_00120,GA87697_00328,GA91113_00711,GA91241_00344,GA91506_00121,GA95071_00071
g01850	53.06	100.00	0.00	0	c1 only	YkgJ family cysteine cluster protein(26)	GA60748,GA81665,GA81666,GA83348,GA83349,GA83431,GA83447,GA83469,GA83571,GA83705,GA83706,GA83842A,GA83842B,GA83882,GA87003,GA87176,GA87262,GA87363,GA87424,GA87620,GA87639,GA87697,GA91113,GA91241,GA91506,GA95071			GA60748_00326,GA81665_00328,GA81666_00328,GA83348_00328,GA83349_00356,GA83431_00122,GA83447_00083,GA83469_00117,GA83571_00328,GA83705_00328,GA83706_01138,GA83842A_00122,GA83842B_00328,GA83882_00122,GA87003_00328,GA87176_00328,GA87262_00328,GA87363_00345,GA87424_00122,GA87620_00122,GA87639_00121,GA87697_00329,GA91113_00712,GA91241_00345,GA91506_00122,GA95071_00072
g01644	53.06	100.00	0.00	0	c1 only	hypothetical protein(26)	GA60748,GA81665,GA81666,GA83348,GA83349,GA83431,GA83447,GA83469,GA83571,GA83705,GA83706,GA83842A,GA83842B,GA83882,GA87003,GA87176,GA87262,GA87363,GA87424,GA87620,GA87639,GA87697,GA91113,GA91241,GA91506,GA95071			GA60748_00327,GA81665_00329,GA81666_00329,GA83348_00329,GA83349_00357,GA83431_00123,GA83447_00084,GA83469_00118,GA83571_00329,GA83705_00329,GA83706_01139,GA83842A_00123,GA83842B_00329,GA83882_00123,GA87003_00329,GA87176_00329,GA87262_00329,GA87363_00346,GA87424_00123,GA87620_00123,GA87639_00122,GA87697_00330,GA91113_00713,GA91241_00346,GA91506_00123,GA95071_00073
g01669	53.06	100.00	0.00	0	c1 only	hypothetical protein(26)	GA60748,GA81665,GA81666,GA83348,GA83349,GA83431,GA83447,GA83469,GA83571,GA83705,GA83706,GA83842A,GA83842B,GA83882,GA87003,GA87176,GA87262,GA87363,GA87424,GA87620,GA87639,GA87697,GA91113,GA91241,GA91506,GA95071			GA60748_00328,GA81665_00330,GA81666_00330,GA83348_00330,GA83349_00358,GA83431_00124,GA83447_00085,GA83469_00119,GA83571_00330,GA83705_00330,GA83706_01140,GA83842A_00124,GA83842B_00330,GA83882_00124,GA87003_00330,GA87176_00330,GA87262_00330,GA87363_00347,GA87424_00124,GA87620_00124,GA87639_00123,GA87697_00331,GA91113_00714,GA91241_00347,GA91506_00124,GA95071_00074
g01694	53.06	100.00	0.00	0	c1 only	WYL domain-containing protein(26)	GA60748,GA81665,GA81666,GA83348,GA83349,GA83431,GA83447,GA83469,GA83571,GA83705,GA83706,GA83842A,GA83842B,GA83882,GA87003,GA87176,GA87262,GA87363,GA87424,GA87620,GA87639,GA87697,GA91113,GA91241,GA91506,GA95071			GA60748_00329,GA81665_00331,GA81666_00331,GA83348_00331,GA83349_00359,GA83431_00125,GA83447_00086,GA83469_00120,GA83571_00331,GA83705_00331,GA83706_01141,GA83842A_00125,GA83842B_00331,GA83882_00125,GA87003_00331,GA87176_00331,GA87262_00331,GA87363_00348,GA87424_00125,GA87620_00125,GA87639_00124,GA87697_00332,GA91113_00715,GA91241_00348,GA91506_00125,GA95071_00075
g01817	53.06	100.00	0.00	0	c1 only	helix-turn-helix transcriptional regulator(26)	GA60748,GA81665,GA81666,GA83348,GA83349,GA83431,GA83447,GA83469,GA83571,GA83705,GA83706,GA83842A,GA83842B,GA83882,GA87003,GA87176,GA87262,GA87363,GA87424,GA87620,GA87639,GA87697,GA91113,GA91241,GA91506,GA95071			GA60748_00330,GA81665_00332,GA81666_00332,GA83348_00332,GA83349_00360,GA83431_00126,GA83447_00087,GA83469_00121,GA83571_00332,GA83705_00332,GA83706_01142,GA83842A_00126,GA83842B_00332,GA83882_00126,GA87003_00332,GA87176_00332,GA87262_00332,GA87363_00349,GA87424_00126,GA87620_00126,GA87639_00125,GA87697_00333,GA91113_00716,GA91241_00349,GA91506_00126,GA95071_00076
g01866	53.06	100.00	0.00	0	c1 only	hypothetical protein(26)	GA60748,GA81665,GA81666,GA83348,GA83349,GA83431,GA83447,GA83469,GA83571,GA83705,GA83706,GA83842A,GA83842B,GA83882,GA87003,GA87176,GA87262,GA87363,GA87424,GA87620,GA87639,GA87697,GA91113,GA91241,GA91506,GA95071			GA60748_00331,GA81665_00333,GA81666_00333,GA83348_00333,GA83349_00361,GA83431_00127,GA83447_00088,GA83469_00122,GA83571_00333,GA83705_00333,GA83706_01143,GA83842A_00127,GA83842B_00333,GA83882_00127,GA87003_00333,GA87176_00333,GA87262_00333,GA87363_00350,GA87424_00127,GA87620_00127,GA87639_00126,GA87697_00334,GA91113_00717,GA91241_00350,GA91506_00127,GA95071_00077
g01833	53.06	100.00	0.00	0	c1 only	major capsid protein(26)	GA60748,GA81665,GA81666,GA83348,GA83349,GA83431,GA83447,GA83469,GA83571,GA83705,GA83706,GA83842A,GA83842B,GA83882,GA87003,GA87176,GA87262,GA87363,GA87424,GA87620,GA87639,GA87697,GA91113,GA91241,GA91506,GA95071			GA60748_00433,GA81665_00435,GA81666_00435,GA83348_00435,GA83349_00463,GA83431_00229,GA83447_00190,GA83469_00224,GA83571_00435,GA83705_00435,GA83706_00578,GA83842A_00229,GA83842B_00435,GA83882_00229,GA87003_00435,GA87176_00435,GA87262_00435,GA87363_00452,GA87424_00229,GA87620_00229,GA87639_00228,GA87697_00436,GA91113_00819,GA91241_00453,GA91506_00229,GA95071_00179
g01860	53.06	100.00	0.00	0	c1 only	hypothetical protein(26)	GA60748,GA81665,GA81666,GA83348,GA83349,GA83431,GA83447,GA83469,GA83571,GA83705,GA83706,GA83842A,GA83842B,GA83882,GA87003,GA87176,GA87262,GA87363,GA87424,GA87620,GA87639,GA87697,GA91113,GA91241,GA91506,GA95071			GA60748_00434,GA81665_00436,GA81666_00436,GA83348_00436,GA83349_00464,GA83431_00230,GA83447_00191,GA83469_00225,GA83571_00436,GA83705_00436,GA83706_00579,GA83842A_00230,GA83842B_00436,GA83882_00230,GA87003_00436,GA87176_00436,GA87262_00436,GA87363_00453,GA87424_00230,GA87620_00230,GA87639_00229,GA87697_00437,GA91113_00820,GA91241_00454,GA91506_00230,GA95071_00180
g01852	53.06	100.00	0.00	0	c1 only	type II toxin-antitoxin system RelE/ParE family toxin(26)	GA60748,GA81665,GA81666,GA83348,GA83349,GA83431,GA83447,GA83469,GA83571,GA83705,GA83706,GA83842A,GA83842B,GA83882,GA87003,GA87176,GA87262,GA87363,GA87424,GA87620,GA87639,GA87697,GA91113,GA91241,GA91506,GA95071			GA60748_00435,GA81665_00437,GA81666_00437,GA83348_00437,GA83349_00465,GA83431_00231,GA83447_00192,GA83469_00226,GA83571_00437,GA83705_00437,GA83706_00580,GA83842A_00231,GA83842B_00437,GA83882_00231,GA87003_00437,GA87176_00437,GA87262_00437,GA87363_00454,GA87424_00231,GA87620_00231,GA87639_00230,GA87697_00438,GA91113_00821,GA91241_00455,GA91506_00231,GA95071_00181
g01797	53.06	100.00	0.00	0	c1 only	helix-turn-helix transcriptional regulator(26)	GA60748,GA81665,GA81666,GA83348,GA83349,GA83431,GA83447,GA83469,GA83571,GA83705,GA83706,GA83842A,GA83842B,GA83882,GA87003,GA87176,GA87262,GA87363,GA87424,GA87620,GA87639,GA87697,GA91113,GA91241,GA91506,GA95071			GA60748_00436,GA81665_00438,GA81666_00438,GA83348_00438,GA83349_00466,GA83431_00232,GA83447_00193,GA83469_00227,GA83571_00438,GA83705_00438,GA83706_00581,GA83842A_00232,GA83842B_00438,GA83882_00232,GA87003_00438,GA87176_00438,GA87262_00438,GA87363_00455,GA87424_00232,GA87620_00232,GA87639_00231,GA87697_00439,GA91113_00822,GA91241_00456,GA91506_00232,GA95071_00182
g01910	53.06	100.00	0.00	0	c1 only	hypothetical protein(26)	GA60748,GA81665,GA81666,GA83348,GA83349,GA83431,GA83447,GA83469,GA83571,GA83705,GA83706,GA83842A,GA83842B,GA83882,GA87003,GA87176,GA87262,GA87363,GA87424,GA87620,GA87639,GA87697,GA91113,GA91241,GA91506,GA95071			GA60748_00437,GA81665_00439,GA81666_00439,GA83348_00439,GA83349_00467,GA83431_00233,GA83447_00194,GA83469_00228,GA83571_00439,GA83705_00439,GA83706_00582,GA83842A_00233,GA83842B_00439,GA83882_00233,GA87003_00439,GA87176_00439,GA87262_00439,GA87363_00456,GA87424_00233,GA87620_00233,GA87639_00232,GA87697_00440,GA91113_00823,GA91241_00457,GA91506_00233,GA95071_00183
g01676	53.06	100.00	0.00	0	c1 only	ABC transporter substrate-binding protein(26)	GA60748,GA81665,GA81666,GA83348,GA83349,GA83431,GA83447,GA83469,GA83571,GA83705,GA83706,GA83842A,GA83842B,GA83882,GA87003,GA87176,GA87262,GA87363,GA87424,GA87620,GA87639,GA87697,GA91113,GA91241,GA91506,GA95071			GA60748_01530,GA81665_01352,GA81666_01286,GA83348_01292,GA83349_01519,GA83431_01490,GA83447_01212,GA83469_01302,GA83571_01494,GA83705_01352,GA83706_01775,GA83842A_01389,GA83842B_01323,GA83882_01287,GA87003_01322,GA87176_01522,GA87262_01417,GA87363_01521,GA87424_01414,GA87620_01488,GA87639_01318,GA87697_01489,GA91113_01575,GA91241_01460,GA91506_01489,GA95071_01364
g01623	53.06	100.00	0.00	0	c1 only	iron ABC transporter permease(26)	GA60748,GA81665,GA81666,GA83348,GA83349,GA83431,GA83447,GA83469,GA83571,GA83705,GA83706,GA83842A,GA83842B,GA83882,GA87003,GA87176,GA87262,GA87363,GA87424,GA87620,GA87639,GA87697,GA91113,GA91241,GA91506,GA95071			GA60748_01531,GA81665_01353,GA81666_01287,GA83348_01293,GA83349_01520,GA83431_01491,GA83447_01213,GA83469_01303,GA83571_01495,GA83705_01353,GA83706_01776,GA83842A_01390,GA83842B_01324,GA83882_01288,GA87003_01323,GA87176_01523,GA87262_01418,GA87363_01522,GA87424_01415,GA87620_01489,GA87639_01319,GA87697_01490,GA91113_01576,GA91241_01461,GA91506_01490,GA95071_01365
g01675	53.06	100.00	0.00	0	c1 only	ferric ABC transporter ATP-binding protein(26)	GA60748,GA81665,GA81666,GA83348,GA83349,GA83431,GA83447,GA83469,GA83571,GA83705,GA83706,GA83842A,GA83842B,GA83882,GA87003,GA87176,GA87262,GA87363,GA87424,GA87620,GA87639,GA87697,GA91113,GA91241,GA91506,GA95071			GA60748_01532,GA81665_01354,GA81666_01288,GA83348_01294,GA83349_01521,GA83431_01492,GA83447_01214,GA83469_01304,GA83571_01496,GA83705_01354,GA83706_01777,GA83842A_01391,GA83842B_01325,GA83882_01289,GA87003_01324,GA87176_01524,GA87262_01419,GA87363_01523,GA87424_01416,GA87620_01490,GA87639_01320,GA87697_01491,GA91113_01577,GA91241_01462,GA91506_01491,GA95071_01366
g01851	53.06	100.00	0.00	0	c1 only	hypothetical protein(26)	GA60748,GA81665,GA81666,GA83348,GA83349,GA83431,GA83447,GA83469,GA83571,GA83705,GA83706,GA83842A,GA83842B,GA83882,GA87003,GA87176,GA87262,GA87363,GA87424,GA87620,GA87639,GA87697,GA91113,GA91241,GA91506,GA95071			GA60748_00844,GA81665_00846,GA81666_00810,GA83348_00846,GA83349_00223,GA83431_00641,GA83447_00601,GA83469_00778,GA83571_00848,GA83705_00846,GA83706_00224,GA83842A_00641,GA83842B_00846,GA83882_00603,GA87003_00846,GA87176_00985,GA87262_00846,GA87363_00223,GA87424_00640,GA87620_00640,GA87639_00639,GA87697_00847,GA91113_00223,GA91241_00223,GA91506_00640,GA95071_00591
g01794	53.06	100.00	0.00	0	c1 only	transcriptional regulator(26)	GA60748,GA81665,GA81666,GA83348,GA83349,GA83431,GA83447,GA83469,GA83571,GA83705,GA83706,GA83842A,GA83842B,GA83882,GA87003,GA87176,GA87262,GA87363,GA87424,GA87620,GA87639,GA87697,GA91113,GA91241,GA91506,GA95071			GA60748_00843,GA81665_00845,GA81666_00809,GA83348_00845,GA83349_00222,GA83431_00640,GA83447_00600,GA83469_00777,GA83571_00847,GA83705_00845,GA83706_00223,GA83842A_00640,GA83842B_00845,GA83882_00602,GA87003_00845,GA87176_00984,GA87262_00845,GA87363_00222,GA87424_00639,GA87620_00639,GA87639_00638,GA87697_00846,GA91113_00222,GA91241_00222,GA91506_00639,GA95071_00590
